time_period,rainfall,mean_temperature,disease_cases
2003-12-17,0.0,16.498572099653487,268.0539263025867
2003-12-24,0.0,16.34871488968814,276.310351854146
2003-12-31,0.0,17.113843400719325,280.7411348505494
2004-01-07,0.0,16.902459060647395,286.2288395473124
2004-01-14,0.0,16.712213154582656,292.66777377439917
2004-01-21,0.0,16.54099183912439,299.9628145787772
2004-01-28,0.0,17.28689265521195,303.52835130271745
2004-02-04,0.0,18.14002157150894,302.82824344517275
2004-02-11,13.090909090909086,18.00783759617623,305.40723728247343
2004-02-18,13.090909090909086,18.788872018376793,304.08105900877126
2004-02-25,13.090909090909086,18.5918029983573,303.7402258351666
2004-03-03,13.090909090909086,18.596259062157934,303.37711234255875
2004-03-10,13.090909090909086,18.600269519578504,302.99394656284807
2004-03-17,33.45454545454545,18.603878931257018,306.66546099747205
2004-03-24,33.45454545454545,19.50712740176768,305.8207330795427
2004-03-31,33.45454545454545,20.320051025227276,300.9113870443154
2004-04-07,33.45454545454545,21.233500468159097,291.434793794429
2004-04-14,33.45454545454545,20.255604966797733,286.8476780513495
2004-04-21,33.45454545454545,21.17549901557251,277.66109206439603
2004-04-28,33.45454545454545,22.003403659469804,264.3349828579561
2004-05-05,33.45454545454545,21.13033602079555,255.37421184488744
2004-05-12,24.727272727272727,21.244575145988723,244.09679066039837
2004-05-19,17.454545454545453,21.347390358662576,230.85074795799457
2004-05-26,17.454545454545453,20.539924050069047,221.64203679855842
2004-06-02,17.454545454545453,21.795022554153054,206.15783311870226
2004-06-09,17.454545454545453,21.124611207828657,194.02568617046808
2004-06-16,17.454545454545453,21.421240996136703,180.41039028069366
2004-06-23,50.90909090909091,21.688207805613942,172.15116943444212
2004-06-30,50.90909090909091,21.02847793414346,167.190597945543
2004-07-07,29.09090909090909,20.434721049820023,160.8351745146247
2004-07-14,74.54545454545455,21.70033985392893,157.24256615407094
2004-07-21,67.27272727272727,21.93939677762695,151.00012772048166
2004-07-28,9.09090909090909,21.254548008955165,136.54556949388765
2004-08-04,49.45454545454545,22.256365935332376,125.15464890813487
2004-08-11,49.45454545454545,21.358002069071865,118.25554765368463
2004-08-18,39.27272727272727,21.449474589437408,108.86272016104304
2004-08-25,37.81818181818182,22.431799857766393,94.26735723584744
2004-09-01,4.909090909090908,22.2340744174443,74.07880333044412
2004-09-08,4.909090909090908,22.056121521154417,54.78001390649021
2004-09-15,40.90909090909091,20.995963914493522,47.98201251584078
2004-09-22,1.0909090909090908,20.941822068498716,33.49108399152902
2004-09-29,1.0909090909090908,19.993094407103392,23.743793774193875
2004-10-06,1.0909090909090908,19.857421330029418,14.674868942228606
2004-10-13,1.0909090909090908,20.63531556066284,1.7164729570962294
2004-10-20,1.0909090909090908,20.43542036823292,0
2004-10-27,1.0909090909090908,19.35551469504599,0
2004-11-03,1.0909090909090908,18.201781407359576,0
2004-11-10,1.0909090909090908,17.163421448441802,4.401074575972807
2004-11-17,2.363636363636363,16.228897485415803,13.729314421621062
2004-11-24,1.6363636363636358,15.387825918692405,27.117457555431763
2004-12-01,0.0,16.249043326823166,35.872240921315935
2004-12-08,0.0,17.02413899414085,40.75154595061169
2004-12-15,0.0,16.821725094726766,46.642920476977864
2004-12-22,0.0,17.53955258525409,48.94515755070742
2004-12-29,0.0,16.38559732672868,57.01717091706403
2005-01-05,0.0,15.347037594055811,70.28198294678498
2005-01-12,0.0,15.31233383465023,83.72031377353383
2005-01-19,0.0,16.18110045118521,92.81481151760778
2005-01-26,0.0,16.962990406066687,97.99985948727434
2005-02-02,13.27272727272727,16.0485095472782,110.41185720542879
2005-02-09,13.818181818181815,17.025476774368563,118.04810969722233
2005-02-16,13.818181818181815,16.10474727874989,130.28800966710924
2005-02-23,17.999999999999996,17.076090732693086,138.5075560036438
2005-03-02,17.999999999999996,18.13211802306014,141.4469658883431
2005-03-09,17.999999999999996,17.28254258439049,148.63425296639065
2005-03-16,17.999999999999996,17.417924689587807,155.1446295184516
2005-03-23,17.999999999999996,16.63976858426539,165.54578659712465
2005-03-30,17.999999999999996,17.739428089475215,170.44864614974858
2005-04-06,17.454545454545453,18.01093982598224,173.88485611074645
2005-04-13,4.363636363636363,17.355300388838565,177.9810814392809
2005-04-20,22.909090909090907,18.565224895409255,179.7367751440528
2005-04-27,22.909090909090907,19.654156951322875,176.04780856925663
2005-05-04,22.909090909090907,19.916013983463316,171.04955683375823
2005-05-11,72.72727272727273,19.25168531238971,179.33658481726422
2005-05-18,34.18181818181818,20.453789508423466,173.90400091151054
2005-05-25,34.18181818181818,20.635683284853847,167.56194812360494
2005-06-01,69.0909090909091,20.981205865459373,166.47410061448988
2005-06-08,49.090909090909086,21.292176188004348,159.83140149264997
2005-06-15,63.63636363636363,21.572049478294822,154.6984268284486
2005-06-22,63.63636363636363,21.82393543955625,148.30602235794007
2005-06-29,63.63636363636363,22.05063280469154,140.7801310617551
2005-07-06,63.63636363636363,22.254660433313294,132.23410162246137
2005-07-13,55.45454545454545,21.538285299072875,125.63358421800608
2005-07-20,2.727272727272727,22.693547678256497,102.71130037217813
2005-07-27,2.727272727272727,21.93328381952176,83.59033582002388
2005-08-03,2.727272727272727,22.86722816484231,59.79964954126688
2005-08-10,2.727272727272727,23.707778075630806,31.806213708567398
2005-08-17,2.727272727272727,22.664272995340454,9.030303277319675
2005-08-24,72.0,21.725118423079135,4.804711161924002
2005-08-31,72.0,20.879879308043947,4.8053146217042695
2005-09-07,72.0,19.9373459226941,9.518585008233773
2005-09-14,72.0,20.889065875879236,9.473255628837592
2005-09-21,72.0,21.74561383374586,5.14518646010829
2005-09-28,5.454545454545454,22.51650699582582,0
2005-10-05,10.545454545454545,21.228492659879603,0
2005-10-12,14.545454545454547,21.869279757528005,0
2005-10-19,14.545454545454547,20.645988145411568,0
2005-10-26,34.54545454545455,19.545025694506776,0
2005-11-02,11.27272727272727,18.372341306874283,0.39283892017403943
2005-11-09,0.18181818181818177,18.21692535800504,0
2005-11-16,0.18181818181818177,17.17705100402272,4.151108616250042
2005-11-23,0.18181818181818177,17.14116408543863,8.481651825420535
2005-11-30,13.999999999999996,16.208865858712947,20.2373225318558
2005-12-07,13.999999999999996,16.987979272841653,28.097426167647537
2005-12-14,0.0,17.689181345557486,29.651519439860106
2005-12-21,0.0,17.42026321100174,32.550203384851415
2005-12-28,0.0,16.278236889901564,41.159018935343596
2006-01-04,0.0,15.250413200911408,54.90695293078655
2006-01-11,0.0,14.325371880820267,73.28009352668522
2006-01-18,0.0,15.292834692738241,86.81592006299402
2006-01-25,0.0,15.263551223464416,100.49816394567193
2006-02-01,0.0,15.419014282936157,113.40309253099115
2006-02-08,0.0,15.558931036460724,125.60843734868753
2006-02-15,0.0,14.784856114632833,141.68415677552338
2006-02-22,0.0,14.988188684987731,156.7432133505847
2006-03-01,0.0,15.353006180125321,169.9781824499581
2006-03-08,0.0,14.781341925749153,186.07147282121232
2006-03-15,0.0,16.066844096810602,195.7372523371593
2006-03-22,0.0,17.223796050765905,199.61827208332977
2006-03-29,0.0,17.36505280932568,202.79300803670137
2006-04-05,0.0,18.57400207384766,199.92299766746308
2006-04-12,0.0,19.66205641191744,191.61271560787588
2006-04-19,20.727272727272727,18.841305316180243,191.5516435724292
2006-04-26,29.454545454545453,18.102629330016764,196.9294060132545
2006-05-03,29.454545454545453,18.519639124287814,200.2221194827245
2006-05-10,29.454545454545453,17.99494793913176,206.13828887797482
2006-05-17,56.0,17.52272587249131,219.72465951551825
2006-05-24,56.0,17.997726012514907,230.93602945294373
2006-05-31,32.72727272727273,17.525226138536144,239.85535330571756
2006-06-07,32.72727272727273,17.281794433773438,249.99183568230492
2006-06-14,32.72727272727273,18.862705899487004,252.22376073032444
2006-06-21,78.18181818181817,19.385526218629213,260.93249327354204
2006-06-28,44.54545454545455,20.756064505857204,256.06126165334695
2006-07-05,69.0909090909091,20.189548964362395,258.9316986497168
2006-07-12,69.0909090909091,19.679684977017065,264.3514555828133
2006-07-19,69.0909090909091,21.02080738840627,263.0656004589638
2006-07-26,69.0909090909091,22.227817558656554,255.74469448386284
2006-08-02,69.0909090909091,23.132308530063625,243.90133365172653
2006-08-09,69.0909090909091,23.94635040432999,227.9877634482584
2006-08-16,60.36363636363637,22.87898809116972,215.66555026513706
2006-08-23,60.36363636363637,23.718362009325475,199.14646749123696
2006-08-30,66.9090909090909,24.473798535665654,180.15929299472688
2006-09-06,10.909090909090908,24.071873227553635,151.9817450387769
2006-09-13,21.27272727272727,24.610140450252818,123.18558824205826
2006-09-20,9.818181818181817,25.094580950682083,89.67631985228421
2006-09-27,9.818181818181817,24.63057740106842,58.48706921057846
2006-10-04,9.818181818181817,24.931156024597943,25.79492545122511
2006-10-11,24.0,23.401676785774512,3.586541522352551
2006-10-18,24.0,23.825145470833426,0
2006-10-25,24.0,24.20626728738645,0
2006-11-01,7.454545454545452,23.46745874046599,0
2006-11-08,7.454545454545452,21.902531048237574,0
2006-11-15,7.454545454545452,20.494096125232,0
2006-11-22,7.454545454545452,20.126504694526986,0
2006-11-29,7.454545454545452,18.895672406892473,0
2006-12-06,0.0,18.506105166203227,0
2006-12-13,0.0,18.155494649582906,0
2006-12-20,0.0,16.939945184624616,5.300274076876921
2006-12-27,0.0,16.745950666162155,11.570520746066144
2007-01-03,0.0,16.57135559954594,18.71374274833645
2007-01-10,0.0,16.414220039591346,26.642642550379723
2007-01-17,0.0,15.372798035632211,39.778652372218666
2007-01-24,0.0,15.33551823206899,53.10106121187371
2007-01-31,0.0,16.20196640886209,62.091229167563256
2007-02-07,17.090909090909086,15.363587949794065,78.69147123677475
2007-02-14,5.999999999999998,16.40904733663284,87.84623455361054
2007-02-21,0.5454545454545453,15.54996078478774,100.20552153876275
2007-02-28,15.636363636363631,14.776782888127148,119.44887982539974
2007-03-07,15.636363636363631,16.062740962950798,132.26244773791848
2007-03-14,15.636363636363631,17.220103230292082,139.2892043137308
2007-03-21,24.363636363636363,16.461729270899237,151.8532852319619
2007-03-28,9.090909090909092,15.779192707445677,164.77550351291535
2007-04-04,9.090909090909092,16.246727982155655,175.3600454203189
2007-04-11,9.090909090909092,16.667509729394634,183.84067859152753
2007-04-18,12.0,17.94621330190972,186.50961208197893
2007-04-25,29.454545454545453,17.297046517173293,195.91528858702156
2007-05-02,2.1818181818181817,18.69461459272869,192.87857925974174
2007-05-09,62.54545454545455,19.95242586072855,195.6255408651899
2007-05-16,62.54545454545455,19.284456001928422,201.7123517646387
2007-05-23,62.54545454545455,20.483283129008306,201.80502702868807
2007-05-30,62.54545454545455,19.762227543380202,205.50298022087796
2007-06-06,30.0,20.19509569813309,200.5275017302125
2007-06-13,56.36363636363636,19.684677037410694,203.3768438158863
2007-06-20,56.36363636363636,19.225300242760536,208.5230698748109
2007-06-27,56.36363636363636,18.811861127575394,215.7364915096612
2007-07-04,56.36363636363636,19.339765923908764,220.31038916284464
2007-07-11,30.909090909090907,19.814880240608797,217.41780614161883
2007-07-18,30.909090909090907,20.242483125638827,212.38720869524286
2007-07-25,30.909090909090907,19.727325722165855,209.93239826623176
2007-08-01,30.909090909090907,20.881865877221998,201.70488706193996
2007-08-08,30.909090909090907,21.020952016772526,192.7819451598955
2007-08-15,63.27272727272727,20.246129542368,194.20584290260098
2007-08-22,16.0,20.448789315403925,185.16189632558135
2007-08-29,16.0,19.73118311113626,179.70598076990004
2007-09-05,16.0,19.80351934547718,173.88838404251413
2007-09-12,16.0,18.96862195638401,172.2452742605941
2007-09-19,14.727272727272727,19.117214306200154,169.60465727504788
2007-09-26,14.727272727272727,19.250947421034684,166.29537471532902
2007-10-03,14.727272727272727,19.18948904256758,163.29338404794566
2007-10-10,18.545454545454547,18.234176501947186,165.83159244730064
2007-10-17,13.454545454545455,18.274395215388832,167.15052546126557
2007-10-24,18.90909090909091,19.210592057486313,164.87938335565218
2007-10-31,18.545454545454547,20.053169215374044,158.32262818787288
2007-11-07,18.181818181818176,19.729670475654824,153.31063944596238
2007-11-14,15.090909090909086,20.338521609907527,144.63621321460656
2007-11-21,15.090909090909086,19.086487630734958,142.22195687911358
2007-11-28,15.090909090909086,18.859657049479647,140.94185344989717
2007-12-05,15.090909090909086,19.373691344531682,137.09157854542056
2007-12-12,15.090909090909086,18.936322210078515,135.42814931320981
2007-12-19,15.090909090909086,17.642689989070664,140.2328811860383
2007-12-26,0.0,16.4784209901636,147.8407762352203
2008-01-02,0.0,15.43057889114724,160.6878817794841
2008-01-09,0.0,16.28752100203252,169.2502767693215
2008-01-16,0.0,15.258768901829269,182.95643226017515
2008-01-23,0.0,15.232892011646342,196.79197220194345
2008-01-30,0.0,14.309602810481708,215.2439581495349
2008-02-06,0.0,13.66046071125172,236.9416545932763
2008-02-13,0.0,13.07623282194473,261.56049048355266
2008-02-20,0.0,12.55042772156844,288.80835187571046
2008-02-27,0.0,13.877203131229777,309.42233621956154
2008-03-05,3.272727272727273,14.353119181743162,328.3112857653912
2008-03-12,29.454545454545457,15.68144362720521,345.79497672027424
2008-03-19,29.454545454545457,15.076935628121053,366.30120767057804
2008-03-26,29.454545454545457,14.532878428945311,389.52772461676057
2008-04-02,29.454545454545457,15.125045131505326,409.79340805014306
2008-04-09,51.81818181818181,14.757995163809339,436.3670685947327
2008-04-16,32.18181818181818,14.42765019288295,460.6651812666816
2008-04-23,20.727272727272727,15.0303397190492,479.65893721689014
2008-04-30,22.363636363636363,14.672760292598825,500.7678630266233
2008-05-07,22.363636363636363,15.432756990611672,518.0768053462922
2008-05-14,10.181818181818182,15.216754018823234,534.0293988885396
2008-05-21,71.27272727272728,16.82235134421364,554.1721876220168
2008-05-28,71.27272727272728,18.267388937065004,567.0897883912373
2008-06-04,71.27272727272728,19.749740952449415,572.5956290835358
2008-06-11,71.27272727272728,21.083857766295385,571.4308857066043
2008-06-18,41.81818181818182,20.484562898756757,567.3717075764569
2008-06-25,79.0909090909091,19.94519751797199,573.4639018047787
2008-07-02,12.727272727272727,21.259768675265704,559.7105129739048
2008-07-09,88.18181818181817,21.542882716830043,559.6324630261182
2008-07-16,16.363636363636363,20.89768535423795,548.4167635276557
2008-07-23,16.363636363636363,20.317007727905064,540.1044521608576
2008-07-30,24.545454545454543,20.69439786420547,531.5415537489212
2008-08-06,24.545454545454543,20.85223080505765,522.1894906327238
2008-08-13,24.545454545454543,21.894280451824613,507.6271792826917
2008-08-20,48.0,21.032125133914878,502.0665536131173
2008-08-27,63.27272727272727,22.056185347796117,494.4401723286822
2008-09-03,63.27272727272727,21.896021358471053,487.6146109908724
2008-09-10,63.27272727272727,22.651873768078495,477.0097876050254
2008-09-17,63.27272727272727,22.432140936725194,467.50362837594486
2008-09-24,40.36363636363636,22.23438138850722,454.404448706136
2008-10-01,40.36363636363636,21.874579613292862,443.10427791239897
2008-10-08,40.36363636363636,21.55075801559994,433.42321510712657
2008-10-15,18.181818181818183,20.35931857767631,425.26298585510864
2008-10-22,7.272727272727273,21.08702308354504,411.2824158919289
2008-10-29,7.272727272727273,20.841957138826903,398.52717565233985
2008-11-05,7.272727272727273,19.539579606762395,392.28382307307334
2008-11-12,7.272727272727273,20.16743982790434,382.9011693880971
2008-11-19,10.727272727272725,19.83251402693209,375.8840537988912
2008-11-26,10.727272727272725,19.531080806057062,370.37410431406045
2008-12-03,0.0,19.077972725451357,364.9842406868037
2008-12-10,0.0,19.57017545290622,357.13336342227257
2008-12-17,0.0,19.113157907615598,351.5675738841946
2008-12-24,0.0,17.80184211685404,352.5583632999244
2008-12-31,0.0,16.621657905168636,359.4500737740812
2009-01-07,0.0,16.459492114651773,367.1526132008223
2009-01-14,0.0,16.313542903186594,375.58489868488937
2009-01-21,0.0,17.082188612867935,380.1739556205497
2009-01-28,0.0,15.97396975158114,390.304106862644
2009-02-04,13.27272727272727,15.158390958241208,407.1666975259834
2009-02-11,13.27272727272727,15.32437004423527,423.1993927593525
2009-02-18,0.5454545454545453,16.373751221629924,431.4397275602938
2009-02-25,10.727272727272725,16.418194281285114,441.4942106993228
2009-03-04,36.36363636363637,15.740011216792967,460.0668818880853
2009-03-11,36.36363636363637,15.129646458750033,481.6913768670624
2009-03-18,36.36363636363637,16.38031817651139,497.0625132572327
2009-03-25,24.727272727272727,17.505922722496617,504.47835419020413
2009-04-01,43.090909090909086,17.800784995701502,514.0926110298784
2009-04-08,17.454545454545453,18.0661610415859,517.252714912858
2009-04-15,17.454545454545453,17.404999482881855,523.7186265893578
2009-04-22,17.454545454545453,17.709954080048217,528.6597652800258
2009-04-29,0.5454545454545454,17.084413217497943,533.346790101627
2009-05-06,32.72727272727273,18.503244623020876,537.3760215319771
2009-05-13,32.72727272727273,19.780192887991515,535.0205116374741
2009-05-20,22.545454545454547,20.92944632646509,524.8823709142396
2009-05-27,22.545454545454547,21.06377442109131,514.0725897178739
2009-06-03,7.2727272727272725,20.46648788807309,503.19469573205396
2009-06-10,37.27272727272727,19.92893000835669,501.00459114481595
2009-06-17,89.0909090909091,19.44512791661193,511.5971333799381
2009-06-24,85.45454545454545,19.00970603404165,523.6395123006389
2009-07-01,85.45454545454545,19.517826339728394,533.1412896929061
2009-07-08,50.90909090909091,19.975134614846464,533.4474348004919
2009-07-15,50.90909090909091,19.486712062452728,536.1956926700465
2009-07-22,75.45454545454545,19.047131765298367,546.0509429344637
2009-07-29,75.45454545454545,20.45150949785944,548.8843045360755
2009-08-05,69.0909090909091,19.733631275346223,554.0343299775262
2009-08-12,16.0,19.987540875084328,547.2966256021045
2009-08-19,35.63636363636364,21.116059514848622,538.8436007551342
2009-08-26,58.909090909090914,20.33172629063649,538.9667874837698
2009-09-02,10.363636363636363,19.444008207027387,533.8194737213602
2009-09-09,10.363636363636363,20.445061931779197,523.6668913351915
2009-09-16,48.54545454545454,21.346010284055826,516.6459308240032
2009-09-23,48.54545454545454,20.35686380110479,514.5707027275702
2009-09-30,48.54545454545454,19.46663196644886,516.9466338044168
2009-10-07,48.54545454545454,20.283605133440336,515.237699046306
2009-10-14,26.545454545454547,20.118880983732666,509.95238503673363
2009-10-21,7.636363636363637,20.870629248995762,497.12651151902753
2009-10-28,13.090909090909092,20.64720268773255,486.50867989854663
2009-11-04,13.090909090909092,21.164300600777477,473.30535871284104
2009-11-11,10.18181818181818,20.729688722517913,461.6932787366151
2009-11-18,10.18181818181818,20.338538032084305,452.03695221255725
2009-11-25,10.18181818181818,19.08650241069406,448.6408037954506
2009-12-02,10.18181818181818,18.677852169624654,447.287906583691
2009-12-09,10.18181818181818,19.21006695266219,443.2739354567437
2009-12-16,10.18181818181818,19.68906025739597,436.86499780612746
2009-12-23,0.0,19.220154231656373,430.7642266478456
2009-12-30,0.0,18.798138808490737,426.7735326053919
2010-01-06,0.0,19.318324927641665,420.1819079671836
2010-01-13,0.0,18.8864924348775,415.74944579279605
2010-01-20,0.0,19.39784319138975,408.7602298358473
2010-01-27,0.0,19.858058872250776,399.46993547459346
2010-02-03,6.18181818181818,19.554071166843883,392.9359432767377
2010-02-10,6.18181818181818,19.28048223197768,387.76989575321295
2010-02-17,8.545454545454543,19.934252190598095,379.8077257093134
2010-02-24,6.18181818181818,20.522645153356468,368.4308635788947
2010-03-03,6.18181818181818,19.434017001657185,362.4971422069724
2010-03-10,6.18181818181818,18.45425166512783,361.4622475176969
2010-03-17,15.272727272727273,18.47246286225141,362.15447866098526
2010-03-24,15.272727272727273,17.588852939662637,367.26475941721753
2010-03-31,15.272727272727273,18.593604009332736,367.3512848250993
2010-04-07,27.27272727272727,18.77969815385401,368.9073395103747
2010-04-14,27.27272727272727,18.047182883923156,374.12597054530437
2010-04-21,27.27272727272727,17.387919140985385,382.6409202949229
2010-04-28,27.27272727272727,17.694581772341394,389.6225568877614
2010-05-05,9.454545454545455,18.152396322379982,390.75148436677057
2010-05-12,26.181818181818183,17.664429417414713,397.66570091606064
2010-05-19,26.181818181818183,17.22525920294597,406.77576853769443
2010-05-26,26.181818181818183,18.630006009924102,408.86210212443757
2010-06-02,41.81818181818182,20.076096318022604,406.8452568979609
2010-06-09,44.54545454545455,19.577577595311254,407.86645983049556
2010-06-16,44.54545454545455,20.02891074487104,406.6309970152313
2010-06-23,44.54545454545455,21.335110579474847,398.864535026948
2010-06-30,10.0,22.510690430618272,378.3110828738566
2010-07-07,10.0,22.668712296647357,356.9675213906198
2010-07-14,10.0,23.71093197607353,330.4128615102522
2010-07-21,10.0,24.64892968755709,299.16821307246676
2010-07-28,74.54545454545455,23.69312762789229,285.6116658420962
2010-08-04,74.54545454545455,24.45108759237579,268.2653187893082
2010-08-11,74.54545454545455,24.233251560410938,252.00815189634443
2010-08-18,74.54545454545455,24.03719913164257,236.7312471472225
2010-08-25,74.54545454545455,23.86075194575104,222.3365783275582
2010-09-01,74.54545454545455,22.620131296630483,214.14501275349667
2010-09-08,35.45454545454545,22.403572712421983,199.21805828229586
2010-09-15,10.909090909090908,22.208669986634334,180.35652653094238
2010-09-22,10.909090909090908,22.03325753342545,162.3720570456333
2010-09-29,44.18181818181818,20.97538632553745,156.3314890543097
2010-10-06,44.18181818181818,21.64148405662007,146.960432407573
2010-10-13,0.36363636363636365,20.440972014594426,134.82829960732815
2010-10-20,0.36363636363636365,19.360511176771347,128.0984709961987
2010-10-27,0.36363636363636365,20.188096422730577,117.23071615527309
2010-11-03,0.36363636363636365,19.851104962275702,108.04791861662184
2010-11-10,1.4545454545454541,18.647812647866317,105.09976446819935
2010-11-17,1.4545454545454541,17.56484956489787,107.5664257346191
2010-11-24,15.272727272727268,16.590182790226265,117.67005723803322
2010-12-01,0.0,15.53116451120364,130.01423468201503
2010-12-08,0.0,14.578048060083276,147.12399438159866
2010-12-15,0.0,13.72024325407495,168.52277811122391
2010-12-22,0.0,13.848218928667455,189.28168346788664
2010-12-29,0.0,13.06339703580071,213.96469828888308
2011-01-05,0.0,12.35705733222064,242.17941162777987
2011-01-12,0.0,12.621351598998576,269.072653632787
2011-01-19,0.0,11.959216439098718,299.27657143729346
2011-01-26,0.0,13.163294795188847,323.4600974613492
2011-02-02,9.999999999999996,14.428783497488144,343.3161799739085
2011-02-09,9.999999999999996,15.567723329557511,357.47756332612096
2011-02-16,9.999999999999996,14.792769178419942,375.51371743402126
2011-02-23,9.999999999999996,15.895310442396129,388.0371652220406
2011-03-02,0.7272727272727273,17.069415761792882,392.8355409585307
2011-03-09,0.7272727272727273,16.326110549249957,401.3504427577355
2011-03-16,19.272727272727273,16.557135857961327,412.41930892247433
2011-03-23,19.272727272727273,17.66505863580156,417.948561198012
2011-03-30,19.272727272727273,16.86218913585777,427.4921609732686
2011-04-06,27.27272727272727,17.22142476772654,436.83958258918136
2011-04-13,27.27272727272727,17.544736836408433,444.5704438616847
2011-04-20,46.90909090909091,18.735717698222135,450.2736735523922
2011-04-27,22.363636363636363,18.007600473854467,454.70839845584715
2011-05-04,48.0,18.434113153741748,462.1378326871384
2011-05-11,48.0,17.9179745656403,472.14795985893693
2011-05-18,53.09090909090909,19.253449836349,476.49889249537375
2011-05-25,8.0,19.555377579986825,470.32200459543964
2011-06-01,88.18181818181817,19.108930731079052,482.413714576408
2011-06-08,88.18181818181817,20.507128567062058,487.5144353774613
2011-06-15,72.72727272727272,21.76550661944676,483.2323568256821
2011-06-22,76.36363636363636,22.898046866592995,474.01484976544435
2011-06-29,53.63636363636363,22.117333089024605,464.15545704759404
2011-07-06,29.09090909090909,21.414690689213057,452.90018541971057
2011-07-13,37.27272727272727,22.582312529382662,437.4431682273427
2011-07-20,37.27272727272727,23.633172185535308,416.7318527542116
2011-07-27,78.18181818181817,23.67894587607269,403.9734870102118
2011-08-03,78.18181818181817,23.538324015738148,391.9182305678847
2011-08-10,78.18181818181817,24.311764341437062,375.995772497063
2011-08-17,7.272727272727273,23.20786063456608,351.41101477877805
2011-08-24,7.272727272727273,24.0143472983822,322.7938237414125
2011-08-31,7.272727272727273,23.84018529581671,295.0474427168744
2011-09-07,7.272727272727273,23.501621311689586,268.9938816129719
2011-09-14,7.272727272727273,22.296913725975173,248.96385843764148
2011-09-21,28.909090909090907,22.112676898832202,234.18229212529866
2011-09-28,39.81818181818181,22.84686375440353,217.91160971691738
2011-10-05,39.81818181818181,23.32581374259954,199.24617736755604
2011-10-12,6.181818181818182,21.95686873197595,180.69819734403993
2011-10-19,6.181818181818182,20.72481822241472,168.31046986832996
2011-10-26,13.818181818181818,21.41597276380961,153.99424241291828
2011-11-02,5.09090909090909,20.05619366924683,144.73145588486594
2011-11-09,5.999999999999998,18.832392484140332,141.76949346416427
2011-11-16,0.7272727272727271,18.630971417544483,138.7600909218964
2011-11-23,0.7272727272727271,17.549692457608217,141.15708317930986
2011-11-30,0.7272727272727271,16.57654139366558,148.4198307564365
2011-12-07,0.7272727272727271,17.31888725429902,151.97084903039595
2011-12-14,0.0,17.98699852886912,152.03585638605037
