time_period,rainfall,mean_temperature,max_temperature
2017-09,0.2822197057121798,26.847983890109617,32.10854492187502
2016-12,0.16673669017613335,25.283278873402594,30.802163696289085
2017-01,0.010885840497358856,24.67792714436854,33.55451354980471
2017-02,0.018066371959132965,21.42245320145804,29.15937194824221
2018-01,0.005583666979340762,22.33942057291671,30.582116699218773
2018-02,0.017885335113074774,22.95935422352386,33.60169372558596
2018-03,0.0174688163413812,26.466659451556495,35.96981201171877
2018-04,0.07729786978997666,27.89563872019454,38.380410766601585
2018-05,0.23994498832628963,27.290369349654043,33.594094848632835
2018-06,0.29465850813020467,26.95114926232236,32.4206481933594
2018-07,0.4506133380105517,26.70740204267605,32.44533691406252
2018-08,0.40595122716132437,26.12924506895007,31.33924255371096
2018-09,0.19518286747608826,26.737978235880576,33.00991210937502
