time_period,rainfall,mean_temperature,max_temperature
2013-03-14,0.00012403488045720223,28.48145192464193,33.58777770996096
2013-03-15,6.19331150915059e-05,27.74628855387374,32.25399169921877
2013-03-16,1.8864870071411133e-05,29.34597740173342,33.90741882324221
2013-03-17,1.7087083961087046e-06,30.893819427490257,36.3452087402344
2013-03-18,0.0,30.269871012369833,36.56356201171877
2013-03-19,1.2755393754559918e-06,29.99601262410482,36.58294067382815
2013-03-20,1.2864307450399792e-06,29.816560363769554,37.098672485351585
2013-03-21,0.0,29.1766073862712,35.95862731933596
2013-03-22,1.704692635939864e-06,29.681635793050134,35.885354614257835
2013-03-23,2.086162567138672e-07,29.70039011637374,35.256570434570335
2013-03-24,8.523463748133508e-07,30.545877075195335,37.48780212402346
2013-03-25,1.7136334236056427e-06,30.671564356486044,37.56122741699221
2013-03-26,8.612870487922919e-07,30.503855641682946,37.2907653808594
2013-03-27,0.0,29.79191106160482,36.59320983886721
2013-03-28,2.5577268161214306e-06,30.22955983479818,36.21221313476565
2013-03-29,8.951742138663121e-07,31.197205479939782,37.59223327636721
2013-03-30,7.538795460959591e-05,31.175723012288415,36.5399108886719
2013-03-31,0.001044708490269386,30.725918070475302,35.830361938476585
2013-04-01,0.0034900903701782227,28.366162872314476,34.3558288574219
2013-04-02,0.00026363134384155273,29.737598673502646,34.51935729980471
2013-04-03,2.9206275939941406e-05,31.34496905008956,36.58480224609377
2013-04-04,8.52346317969932e-07,32.299361801147484,38.836526489257835
2013-04-05,4.351138045421976e-07,32.63831799825033,40.090371704101585
2013-04-06,4.351138045421976e-07,30.578417078654013,39.345254516601585
2013-04-07,8.52346317969932e-07,28.326701736450218,33.186196899414085
2013-04-08,4.0531158447265625e-06,29.367999649047874,34.2930847167969
2013-04-09,0.0005811059633629156,30.339711125691736,34.72730407714846
2013-04-10,0.00019873728581387695,29.23452275594076,34.56842956542971
2013-04-11,3.2258790042760666e-05,28.201734797159872,33.39742431640627
2013-04-12,8.583068797918258e-07,27.768774286905966,32.92144165039065
2013-04-13,0.0,28.082524236043298,33.102944946289085
2013-04-14,1.3202428803538169e-06,29.539372380574548,34.35637817382815
2013-04-15,0.000557887554066383,29.78425305684408,35.378884887695335
2013-04-16,0.0002203643321081472,27.546855545043968,32.05329284667971
2013-04-17,0.0012868138780675054,27.90730692545577,32.98964843750002
2013-04-18,0.0005695521831512451,29.26233571370443,34.00759277343752
2013-04-19,0.00022153778155598047,31.22603823343917,36.78920898437502
2013-04-20,0.0005153864622116089,31.981006876627646,37.4135681152344
2013-04-21,0.006598490476505958,30.131865437825525,35.75579223632815
2013-04-22,0.007937312126159668,28.231713867187523,33.534585571289085
2013-04-23,0.003931284185114237,28.46762046813967,32.9637390136719
2013-04-24,0.0005857400449258421,28.819860712687216,33.4703308105469
2013-04-25,0.0069085001945481395,29.378524398803734,34.9146667480469
2013-04-26,0.013423177599804603,27.78947219848635,33.2879577636719
2013-04-27,0.0003862649202233115,27.849853134155296,31.804956054687523
2013-04-28,0.0005229422075103685,29.447942352294945,34.35567626953127
2013-04-29,0.000373709201710426,29.450087483723962,33.39132080078127
2013-04-30,0.003249487688208319,30.057504908243857,35.12502441406252
2013-05-01,0.00409272313117981,28.803057607014978,34.1518493652344
2013-05-02,0.005147784948348999,28.415558115641318,33.6279235839844
2013-05-03,0.001974610246179509,27.904868062337243,31.399453735351585
2013-05-04,0.0040981799365908955,26.987999216715536,31.125711059570335
2013-05-05,0.0005401322478988391,27.100656763712607,31.29670104980471
2013-05-06,0.002484431494906403,29.16671714782717,34.53772888183596
2013-05-07,0.0028637858074489486,28.022857920328818,32.06684265136721
2013-05-08,0.005567565560340881,28.975341415405296,33.26479492187502
2013-05-09,0.006592217087643348,28.191865539550804,33.23340759277346
2013-05-10,0.011275577545063697,28.06085866292318,33.72088012695315
2013-05-11,0.004642918705883403,27.98201141357424,31.882791137695335
2013-05-12,0.0004818975925218183,27.647136942545615,30.775750732421898
2013-05-13,0.000646698474781715,29.570007578531943,33.27169189453127
2013-05-14,0.0010878324508212245,30.69946123758956,35.64417419433596
2013-05-15,9.679794311523438e-05,31.653774515787802,36.5544372558594
2013-05-16,0.0020824790000233406,32.56697807312014,37.9143005371094
2013-05-17,0.0012709945440292358,30.959584172566736,36.17678222656252
2013-05-18,0.008259105682327572,28.8865683237712,35.73003540039065
2013-05-19,0.013791978359222412,28.064348475138388,33.30695495605471
2013-05-20,0.012310537695782386,27.659659957885765,30.987878417968773
2013-05-21,0.010205891728389815,26.78596967061361,30.91150817871096
2013-05-22,0.021586482494058146,27.541325505574548,31.557824707031273
2013-05-23,0.0153385281561782,25.07591908772787,26.830316162109398
2013-05-24,0.011582672595977783,25.528224563598656,27.783547973632835
