,time_period,rainfall,mean_temperature,disease_cases,population,location,Cases,E,month,ID_year,ID_spat,rainsum,meantemperature
78,2007-07,130.962,14.5,76.0,12041468.6445747,DistritoFederal,76.0,12041468.6445747,7,2007,DistritoFederal,130.962,14.5
79,2007-08,34.508,17.15,36.0,12041468.6445747,DistritoFederal,36.0,12041468.6445747,8,2007,DistritoFederal,34.508,17.15
80,2007-09,46.886,21.22,21.0,12041468.6445747,DistritoFederal,21.0,12041468.6445747,9,2007,DistritoFederal,46.886,21.22
81,2007-10,100.444,21.85,61.0,12041468.6445747,DistritoFederal,61.0,12041468.6445747,10,2007,DistritoFederal,100.444,21.85
82,2007-11,188.002,20.98,64.0,12041468.6445747,DistritoFederal,64.0,12041468.6445747,11,2007,DistritoFederal,188.002,20.98
83,2007-12,189.816,22.68,41.0,12041468.6445747,DistritoFederal,41.0,12041468.6445747,12,2007,DistritoFederal,189.816,22.68
84,2008-01,206.588,21.9,153.0,12161800.9983573,DistritoFederal,153.0,12161800.9983573,1,2008,DistritoFederal,206.588,21.9
85,2008-02,201.023,22.14,149.0,12161800.9983573,DistritoFederal,149.0,12161800.9983573,2,2008,DistritoFederal,201.023,22.14
86,2008-03,101.548,21.35,282.0,12161800.9983573,DistritoFederal,282.0,12161800.9983573,3,2008,DistritoFederal,101.548,21.35
87,2008-04,151.129,19.44,420.0,12161800.9983573,DistritoFederal,420.0,12161800.9983573,4,2008,DistritoFederal,151.129,19.44
88,2008-05,78.942,16.18,178.0,12161800.9983573,DistritoFederal,178.0,12161800.9983573,5,2008,DistritoFederal,78.942,16.18
89,2008-06,108.136,14.68,56.0,12161800.9983573,DistritoFederal,56.0,12161800.9983573,6,2008,DistritoFederal,108.136,14.68
90,2008-07,40.338,16.72,20.0,12161800.9983573,DistritoFederal,20.0,12161800.9983573,7,2008,DistritoFederal,40.338,16.72
91,2008-08,164.916,17.77,35.0,12161800.9983573,DistritoFederal,35.0,12161800.9983573,8,2008,DistritoFederal,164.916,17.77
92,2008-09,82.724,17.12,21.0,12161800.9983573,DistritoFederal,21.0,12161800.9983573,9,2008,DistritoFederal,82.724,17.12
93,2008-10,216.294,20.66,24.0,12161800.9983573,DistritoFederal,24.0,12161800.9983573,10,2008,DistritoFederal,216.294,20.66
94,2008-11,181.918,20.82,15.0,12161800.9983573,DistritoFederal,15.0,12161800.9983573,11,2008,DistritoFederal,181.918,20.82
95,2008-12,92.89,22.67,45.0,12161800.9983573,DistritoFederal,45.0,12161800.9983573,12,2008,DistritoFederal,92.89,22.67
96,2009-01,249.242,21.85,75.0,12279410.0409754,DistritoFederal,75.0,12279410.0409754,1,2009,DistritoFederal,249.242,21.85
97,2009-02,174.941,23.0,81.0,12279410.0409754,DistritoFederal,81.0,12279410.0409754,2,2009,DistritoFederal,174.941,23.0
98,2009-03,79.099,22.93,106.0,12279410.0409754,DistritoFederal,106.0,12279410.0409754,3,2009,DistritoFederal,79.099,22.93
99,2009-04,40.114,20.94,111.0,12279410.0409754,DistritoFederal,111.0,12279410.0409754,4,2009,DistritoFederal,40.114,20.94
100,2009-05,117.246,17.89,129.0,12279410.0409754,DistritoFederal,129.0,12279410.0409754,5,2009,DistritoFederal,117.246,17.89
101,2009-06,94.515,13.69,60.0,12279410.0409754,DistritoFederal,60.0,12279410.0409754,6,2009,DistritoFederal,94.515,13.69
102,2009-07,213.312,14.84,49.0,12279410.0409754,DistritoFederal,49.0,12279410.0409754,7,2009,DistritoFederal,213.312,14.84
103,2009-08,98.663,16.78,17.0,12279410.0409754,DistritoFederal,17.0,12279410.0409754,8,2009,DistritoFederal,98.663,16.78
104,2009-09,221.042,18.74,11.0,12279410.0409754,DistritoFederal,11.0,12279410.0409754,9,2009,DistritoFederal,221.042,18.74
105,2009-10,253.102,19.99,13.0,12279410.0409754,DistritoFederal,13.0,12279410.0409754,10,2009,DistritoFederal,253.102,19.99
106,2009-11,211.019,23.58,42.0,12279410.0409754,DistritoFederal,42.0,12279410.0409754,11,2009,DistritoFederal,211.019,23.58
107,2009-12,198.757,22.81,88.0,12279410.0409754,DistritoFederal,88.0,12279410.0409754,12,2009,DistritoFederal,198.757,22.81
108,2010-01,279.389,23.02,987.0,12395119.09906,DistritoFederal,987.0,12395119.09906,1,2010,DistritoFederal,279.389,23.02
109,2010-02,183.098,23.74,2515.0,12395119.09906,DistritoFederal,2515.0,12395119.09906,2,2010,DistritoFederal,183.098,23.74
110,2010-03,155.784,22.34,3665.0,12395119.09906,DistritoFederal,3665.0,12395119.09906,3,2010,DistritoFederal,155.784,22.34
111,2010-04,155.722,19.59,3445.0,12395119.09906,DistritoFederal,3445.0,12395119.09906,4,2010,DistritoFederal,155.722,19.59
112,2010-05,109.585,16.23,3005.0,12395119.09906,DistritoFederal,3005.0,12395119.09906,5,2010,DistritoFederal,109.585,16.23
113,2010-06,48.293,15.65,726.0,12395119.09906,DistritoFederal,726.0,12395119.09906,6,2010,DistritoFederal,48.293,15.65
114,2010-07,94.036,16.02,218.0,12395119.09906,DistritoFederal,218.0,12395119.09906,7,2010,DistritoFederal,94.036,16.02
115,2010-08,38.169,16.26,114.0,12395119.09906,DistritoFederal,114.0,12395119.09906,8,2010,DistritoFederal,38.169,16.26
116,2010-09,137.43,19.62,82.0,12395119.09906,DistritoFederal,82.0,12395119.09906,9,2010,DistritoFederal,137.43,19.62
117,2010-10,189.931,18.67,77.0,12395119.09906,DistritoFederal,77.0,12395119.09906,10,2010,DistritoFederal,189.931,18.67
118,2010-11,127.617,20.39,65.0,12395119.09906,DistritoFederal,65.0,12395119.09906,11,2010,DistritoFederal,127.617,20.39
119,2010-12,239.878,22.03,152.0,12395119.09906,DistritoFederal,152.0,12395119.09906,12,2010,DistritoFederal,239.878,22.03
120,2011-01,232.731,23.26,216.0,12509181.5038824,DistritoFederal,216.0,12509181.5038824,1,2011,DistritoFederal,232.731,23.26
121,2011-02,285.854,22.7,179.0,12509181.5038824,DistritoFederal,179.0,12509181.5038824,2,2011,DistritoFederal,285.854,22.7
122,2011-03,127.896,21.44,242.0,12509181.5038824,DistritoFederal,242.0,12509181.5038824,3,2011,DistritoFederal,127.896,21.44
123,2011-04,102.222,20.15,280.0,12509181.5038824,DistritoFederal,280.0,12509181.5038824,4,2011,DistritoFederal,102.222,20.15
124,2011-05,23.079,16.64,269.0,12509181.5038824,DistritoFederal,269.0,12509181.5038824,5,2011,DistritoFederal,23.079,16.64
125,2011-06,100.85,14.4,73.0,12509181.5038824,DistritoFederal,73.0,12509181.5038824,6,2011,DistritoFederal,100.85,14.4
126,2011-07,133.46,16.01,50.0,12509181.5038824,DistritoFederal,50.0,12509181.5038824,7,2011,DistritoFederal,133.46,16.01
127,2011-08,141.689,16.57,29.0,12509181.5038824,DistritoFederal,29.0,12509181.5038824,8,2011,DistritoFederal,141.689,16.57
128,2011-09,79.336,18.17,22.0,12509181.5038824,DistritoFederal,22.0,12509181.5038824,9,2011,DistritoFederal,79.336,18.17
129,2011-10,214.191,20.29,20.0,12509181.5038824,DistritoFederal,20.0,12509181.5038824,10,2011,DistritoFederal,214.191,20.29
130,2011-11,145.559,20.25,13.0,12509181.5038824,DistritoFederal,13.0,12509181.5038824,11,2011,DistritoFederal,145.559,20.25
131,2011-12,113.525,22.36,27.0,12509181.5038824,DistritoFederal,27.0,12509181.5038824,12,2011,DistritoFederal,113.525,22.36
132,2012-01,199.594,22.07,156.0,12621407.2569892,DistritoFederal,156.0,12621407.2569892,1,2012,DistritoFederal,199.594,22.07
133,2012-02,143.253,23.83,151.0,12621407.2569892,DistritoFederal,151.0,12621407.2569892,2,2012,DistritoFederal,143.253,23.83
134,2012-03,68.552,22.12,221.0,12621407.2569892,DistritoFederal,221.0,12621407.2569892,3,2012,DistritoFederal,68.552,22.12
135,2012-04,168.637,20.31,215.0,12621407.2569892,DistritoFederal,215.0,12621407.2569892,4,2012,DistritoFederal,168.637,20.31
136,2012-05,87.197,16.85,204.0,12621407.2569892,DistritoFederal,204.0,12621407.2569892,5,2012,DistritoFederal,87.197,16.85
137,2012-06,224.989,15.83,106.0,12621407.2569892,DistritoFederal,106.0,12621407.2569892,6,2012,DistritoFederal,224.989,15.83
138,2012-07,97.049,15.34,91.0,12621407.2569892,DistritoFederal,91.0,12621407.2569892,7,2012,DistritoFederal,97.049,15.34
139,2012-08,12.445,18.73,77.0,12621407.2569892,DistritoFederal,77.0,12621407.2569892,8,2012,DistritoFederal,12.445,18.73
140,2012-09,60.407,20.1,51.0,12621407.2569892,DistritoFederal,51.0,12621407.2569892,9,2012,DistritoFederal,60.407,20.1
141,2012-10,125.401,21.98,52.0,12621407.2569892,DistritoFederal,52.0,12621407.2569892,10,2012,DistritoFederal,125.401,21.98
142,2012-11,99.901,21.98,53.0,12621407.2569892,DistritoFederal,53.0,12621407.2569892,11,2012,DistritoFederal,99.901,21.98
143,2012-12,218.033,24.31,101.0,12621407.2569892,DistritoFederal,101.0,12621407.2569892,12,2012,DistritoFederal,218.033,24.31
144,2013-01,137.744,22.43,590.0,12732176.355287,DistritoFederal,590.0,12732176.355287,1,2013,DistritoFederal,137.744,22.43
145,2013-02,242.749,22.45,976.0,12732176.355287,DistritoFederal,976.0,12732176.355287,2,2013,DistritoFederal,242.749,22.45
146,2013-03,219.487,21.18,2981.0,12732176.355287,DistritoFederal,2981.0,12732176.355287,3,2013,DistritoFederal,219.487,21.18
147,2013-04,116.277,19.19,4573.0,12732176.355287,DistritoFederal,4573.0,12732176.355287,4,2013,DistritoFederal,116.277,19.19
148,2013-05,150.807,17.62,4695.0,12732176.355287,DistritoFederal,4695.0,12732176.355287,5,2013,DistritoFederal,150.807,17.62
149,2013-06,307.706,16.14,2557.0,12732176.355287,DistritoFederal,2557.0,12732176.355287,6,2013,DistritoFederal,307.706,16.14
150,2013-07,101.233,14.59,1477.0,12732176.355287,DistritoFederal,1477.0,12732176.355287,7,2013,DistritoFederal,101.233,14.59
151,2013-08,40.092,15.82,825.0,12732176.355287,DistritoFederal,825.0,12732176.355287,8,2013,DistritoFederal,40.092,15.82
152,2013-09,160.841,18.59,381.0,12732176.355287,DistritoFederal,381.0,12732176.355287,9,2013,DistritoFederal,160.841,18.59
153,2013-10,130.225,19.78,205.0,12732176.355287,DistritoFederal,205.0,12732176.355287,10,2013,DistritoFederal,130.225,19.78
154,2013-11,117.768,21.48,186.0,12732176.355287,DistritoFederal,186.0,12732176.355287,11,2013,DistritoFederal,117.768,21.48
155,2013-12,132.741,23.31,294.0,12732176.355287,DistritoFederal,294.0,12732176.355287,12,2013,DistritoFederal,132.741,23.31
156,2014-01,185.922,23.73,720.0,12841615.4644114,DistritoFederal,720.0,12841615.4644114,1,2014,DistritoFederal,185.922,23.73
157,2014-02,129.976,24.13,1530.0,12841615.4644114,DistritoFederal,1530.0,12841615.4644114,2,2014,DistritoFederal,129.976,24.13
158,2014-03,177.135,21.67,1315.0,12841615.4644114,DistritoFederal,1315.0,12841615.4644114,3,2014,DistritoFederal,177.135,21.67
159,2014-04,102.708,20.28,2469.0,12841615.4644114,DistritoFederal,2469.0,12841615.4644114,4,2014,DistritoFederal,102.708,20.28
160,2014-05,125.394,17.35,3311.0,12841615.4644114,DistritoFederal,3311.0,12841615.4644114,5,2014,DistritoFederal,125.394,17.35
161,2014-06,186.667,16.65,2093.0,12841615.4644114,DistritoFederal,2093.0,12841615.4644114,6,2014,DistritoFederal,186.667,16.65
162,2014-07,81.451,15.5,1449.0,12841615.4644114,DistritoFederal,1449.0,12841615.4644114,7,2014,DistritoFederal,81.451,15.5
163,2014-08,51.649,17.59,378.0,12841615.4644114,DistritoFederal,378.0,12841615.4644114,8,2014,DistritoFederal,51.649,17.59
164,2014-09,219.943,19.88,149.0,12841615.4644114,DistritoFederal,149.0,12841615.4644114,9,2014,DistritoFederal,219.943,19.88
165,2014-10,45.205,22.26,37.0,12841615.4644114,DistritoFederal,37.0,12841615.4644114,10,2014,DistritoFederal,45.205,22.26
166,2014-11,163.249,21.74,67.0,12841615.4644114,DistritoFederal,67.0,12841615.4644114,11,2014,DistritoFederal,163.249,21.74
167,2014-12,194.859,22.66,105.0,12841615.4644114,DistritoFederal,105.0,12841615.4644114,12,2014,DistritoFederal,194.859,22.66
168,2015-01,181.28,24.11,302.0,12949787.9171802,DistritoFederal,302.0,12949787.9171802,1,2015,DistritoFederal,181.28,24.11
169,2015-02,201.945,22.66,612.0,12949787.9171802,DistritoFederal,612.0,12949787.9171802,2,2015,DistritoFederal,201.945,22.66
170,2015-03,174.273,21.74,1039.0,12949787.9171802,DistritoFederal,1039.0,12949787.9171802,3,2015,DistritoFederal,174.273,21.74
171,2015-04,85.956,20.12,2329.0,12949787.9171802,DistritoFederal,2329.0,12949787.9171802,4,2015,DistritoFederal,85.956,20.12
172,2015-05,125.208,17.54,2522.0,12949787.9171802,DistritoFederal,2522.0,12949787.9171802,5,2015,DistritoFederal,125.208,17.54
173,2015-06,78.417,16.64,1674.0,12949787.9171802,DistritoFederal,1674.0,12949787.9171802,6,2015,DistritoFederal,78.417,16.64
174,2015-07,261.377,16.29,570.0,12949787.9171802,DistritoFederal,570.0,12949787.9171802,7,2015,DistritoFederal,261.377,16.29
175,2015-08,43.427,19.24,239.0,12949787.9171802,DistritoFederal,239.0,12949787.9171802,8,2015,DistritoFederal,43.427,19.24
176,2015-09,209.364,20.3,107.0,12949787.9171802,DistritoFederal,107.0,12949787.9171802,9,2015,DistritoFederal,209.364,20.3
177,2015-10,198.964,21.81,141.0,12949787.9171802,DistritoFederal,141.0,12949787.9171802,10,2015,DistritoFederal,198.964,21.81
178,2015-11,307.504,21.63,254.0,12949787.9171802,DistritoFederal,254.0,12949787.9171802,11,2015,DistritoFederal,307.504,21.63
179,2015-12,305.78,22.79,463.0,12949787.9171802,DistritoFederal,463.0,12949787.9171802,12,2015,DistritoFederal,305.78,22.79
180,2016-01,203.241,23.35,1791.0,13056883.7120467,DistritoFederal,1791.0,13056883.7120467,1,2016,DistritoFederal,203.241,23.35
181,2016-02,283.262,23.49,4742.0,13056883.7120467,DistritoFederal,4742.0,13056883.7120467,2,2016,DistritoFederal,283.262,23.49
182,2016-03,133.993,21.56,5670.0,13056883.7120467,DistritoFederal,5670.0,13056883.7120467,3,2016,DistritoFederal,133.993,21.56
183,2016-04,68.45,22.51,3427.0,13056883.7120467,DistritoFederal,3427.0,13056883.7120467,4,2016,DistritoFederal,68.45,22.51
184,2016-05,205.114,16.13,2027.0,13056883.7120467,DistritoFederal,2027.0,13056883.7120467,5,2016,DistritoFederal,205.114,16.13
185,2016-06,98.695,13.27,951.0,13056883.7120467,DistritoFederal,951.0,13056883.7120467,6,2016,DistritoFederal,98.695,13.27
186,2016-07,54.037,15.51,378.0,13056883.7120467,DistritoFederal,378.0,13056883.7120467,7,2016,DistritoFederal,54.037,15.51
187,2016-08,165.792,16.84,169.0,13056883.7120467,DistritoFederal,169.0,13056883.7120467,8,2016,DistritoFederal,165.792,16.84
188,2016-09,60.984,17.3,105.0,13056883.7120467,DistritoFederal,105.0,13056883.7120467,9,2016,DistritoFederal,60.984,17.3
189,2016-10,159.003,20.08,90.0,13056883.7120467,DistritoFederal,90.0,13056883.7120467,10,2016,DistritoFederal,159.003,20.08
190,2016-11,94.06,21.52,97.0,13056883.7120467,DistritoFederal,97.0,13056883.7120467,11,2016,DistritoFederal,94.06,21.52
191,2016-12,204.545,22.55,144.0,13056883.7120467,DistritoFederal,144.0,13056883.7120467,12,2016,DistritoFederal,204.545,22.55
192,2017-01,208.773,23.41,177.0,13162712.8505577,DistritoFederal,177.0,13162712.8505577,1,2017,DistritoFederal,208.773,23.41
193,2017-02,139.674,23.78,256.0,13162712.8505577,DistritoFederal,256.0,13162712.8505577,2,2017,DistritoFederal,139.674,23.78
194,2017-03,125.277,22.25,557.0,13162712.8505577,DistritoFederal,557.0,13162712.8505577,3,2017,DistritoFederal,125.277,22.25
195,2017-04,115.188,19.73,620.0,13162712.8505577,DistritoFederal,620.0,13162712.8505577,4,2017,DistritoFederal,115.188,19.73
196,2017-05,186.42,18.66,919.0,13162712.8505577,DistritoFederal,919.0,13162712.8505577,5,2017,DistritoFederal,186.42,18.66
197,2017-06,113.992,15.95,792.0,13162712.8505577,DistritoFederal,792.0,13162712.8505577,6,2017,DistritoFederal,113.992,15.95
198,2017-07,7.607,15.52,211.0,13162712.8505577,DistritoFederal,211.0,13162712.8505577,7,2017,DistritoFederal,7.607,15.52
199,2017-08,97.939,17.81,140.0,13162712.8505577,DistritoFederal,140.0,13162712.8505577,8,2017,DistritoFederal,97.939,17.81
200,2017-09,36.487,22.49,112.0,13162712.8505577,DistritoFederal,112.0,13162712.8505577,9,2017,DistritoFederal,36.487,22.49
201,2017-10,221.75,20.83,115.0,13162712.8505577,DistritoFederal,115.0,13162712.8505577,10,2017,DistritoFederal,221.75,20.83
202,2017-11,150.148,20.88,127.0,13162712.8505577,DistritoFederal,127.0,13162712.8505577,11,2017,DistritoFederal,150.148,20.88
203,2017-12,251.288,22.75,159.0,13162712.8505577,DistritoFederal,159.0,13162712.8505577,12,2017,DistritoFederal,251.288,22.75
0,2001-01,26.109,25.62,,3138074.31640625,EspiritoSanto,,3138074.31640625,1,2001,EspiritoSanto,26.109,25.62
1,2001-02,39.016,26.2,,3138074.31640625,EspiritoSanto,,3138074.31640625,2,2001,EspiritoSanto,39.016,26.2
2,2001-03,109.024,25.18,1360.0,3138074.31640625,EspiritoSanto,1360.0,3138074.31640625,3,2001,EspiritoSanto,109.024,25.18
3,2001-04,33.49,25.06,1409.0,3138074.31640625,EspiritoSanto,1409.0,3138074.31640625,4,2001,EspiritoSanto,33.49,25.06
4,2001-05,17.454,25.6,1095.0,3138074.31640625,EspiritoSanto,1095.0,3138074.31640625,5,2001,EspiritoSanto,17.454,25.6
5,2001-06,47.97,22.88,644.0,3138074.31640625,EspiritoSanto,644.0,3138074.31640625,6,2001,EspiritoSanto,47.97,22.88
6,2001-07,34.401,22.52,441.0,3138074.31640625,EspiritoSanto,441.0,3138074.31640625,7,2001,EspiritoSanto,34.401,22.52
7,2001-08,25.994,22.13,176.0,3138074.31640625,EspiritoSanto,176.0,3138074.31640625,8,2001,EspiritoSanto,25.994,22.13
8,2001-09,14.556,24.44,105.0,3138074.31640625,EspiritoSanto,105.0,3138074.31640625,9,2001,EspiritoSanto,14.556,24.44
9,2001-10,22.789,25.8,101.0,3138074.31640625,EspiritoSanto,101.0,3138074.31640625,10,2001,EspiritoSanto,22.789,25.8
10,2001-11,14.611,26.97,145.0,3138074.31640625,EspiritoSanto,145.0,3138074.31640625,11,2001,EspiritoSanto,14.611,26.97
11,2001-12,59.59,26.72,138.0,3138074.31640625,EspiritoSanto,138.0,3138074.31640625,12,2001,EspiritoSanto,59.59,26.72
12,2002-01,164.081,24.15,1786.0,3174517.24804688,EspiritoSanto,1786.0,3174517.24804688,1,2002,EspiritoSanto,164.081,24.15
13,2002-02,66.726,25.02,6530.0,3174517.24804688,EspiritoSanto,6530.0,3174517.24804688,2,2002,EspiritoSanto,66.726,25.02
14,2002-03,72.536,25.4,8814.0,3174517.24804688,EspiritoSanto,8814.0,3174517.24804688,3,2002,EspiritoSanto,72.536,25.4
15,2002-04,33.929,25.25,3602.0,3174517.24804688,EspiritoSanto,3602.0,3174517.24804688,4,2002,EspiritoSanto,33.929,25.25
16,2002-05,43.722,24.42,1673.0,3174517.24804688,EspiritoSanto,1673.0,3174517.24804688,5,2002,EspiritoSanto,43.722,24.42
17,2002-06,58.466,22.83,840.0,3174517.24804688,EspiritoSanto,840.0,3174517.24804688,6,2002,EspiritoSanto,58.466,22.83
18,2002-07,28.995,22.99,425.0,3174517.24804688,EspiritoSanto,425.0,3174517.24804688,7,2002,EspiritoSanto,28.995,22.99
19,2002-08,24.765,22.73,296.0,3174517.24804688,EspiritoSanto,296.0,3174517.24804688,8,2002,EspiritoSanto,24.765,22.73
20,2002-09,9.858,24.82,224.0,3174517.24804688,EspiritoSanto,224.0,3174517.24804688,9,2002,EspiritoSanto,9.858,24.82
21,2002-10,13.421,25.77,241.0,3174517.24804688,EspiritoSanto,241.0,3174517.24804688,10,2002,EspiritoSanto,13.421,25.77
22,2002-11,14.465,26.74,422.0,3174517.24804688,EspiritoSanto,422.0,3174517.24804688,11,2002,EspiritoSanto,14.465,26.74
23,2002-12,41.515,27.01,604.0,3174517.24804688,EspiritoSanto,604.0,3174517.24804688,12,2002,EspiritoSanto,41.515,27.01
24,2003-01,88.643,26.87,2865.0,3210958.46679687,EspiritoSanto,2865.0,3210958.46679687,1,2003,EspiritoSanto,88.643,26.87
25,2003-02,69.017,25.54,10193.0,3210958.46679687,EspiritoSanto,10193.0,3210958.46679687,2,2003,EspiritoSanto,69.017,25.54
26,2003-03,117.226,25.6,10003.0,3210958.46679687,EspiritoSanto,10003.0,3210958.46679687,3,2003,EspiritoSanto,117.226,25.6
27,2003-04,28.487,25.95,3221.0,3210958.46679687,EspiritoSanto,3221.0,3210958.46679687,4,2003,EspiritoSanto,28.487,25.95
28,2003-05,47.56,24.91,1519.0,3210958.46679687,EspiritoSanto,1519.0,3210958.46679687,5,2003,EspiritoSanto,47.56,24.91
29,2003-06,49.474,23.42,745.0,3210958.46679687,EspiritoSanto,745.0,3210958.46679687,6,2003,EspiritoSanto,49.474,23.42
30,2003-07,23.82,22.63,234.0,3210958.46679687,EspiritoSanto,234.0,3210958.46679687,7,2003,EspiritoSanto,23.82,22.63
31,2003-08,15.429,23.75,76.0,3210958.46679687,EspiritoSanto,76.0,3210958.46679687,8,2003,EspiritoSanto,15.429,23.75
32,2003-09,18.049,24.57,74.0,3210958.46679687,EspiritoSanto,74.0,3210958.46679687,9,2003,EspiritoSanto,18.049,24.57
33,2003-10,14.031,25.72,91.0,3210958.46679687,EspiritoSanto,91.0,3210958.46679687,10,2003,EspiritoSanto,14.031,25.72
34,2003-11,22.748,26.62,120.0,3210958.46679687,EspiritoSanto,120.0,3210958.46679687,11,2003,EspiritoSanto,22.748,26.62
35,2003-12,18.031,27.52,249.0,3210958.46679687,EspiritoSanto,249.0,3210958.46679687,12,2003,EspiritoSanto,18.031,27.52
36,2004-01,320.866,25.03,317.0,3247397.66650391,EspiritoSanto,317.0,3247397.66650391,1,2004,EspiritoSanto,320.866,25.03
37,2004-02,132.353,24.42,506.0,3247397.66650391,EspiritoSanto,506.0,3247397.66650391,2,2004,EspiritoSanto,132.353,24.42
38,2004-03,48.12,25.29,951.0,3247397.66650391,EspiritoSanto,951.0,3247397.66650391,3,2004,EspiritoSanto,48.12,25.29
39,2004-04,31.682,25.77,634.0,3247397.66650391,EspiritoSanto,634.0,3247397.66650391,4,2004,EspiritoSanto,31.682,25.77
40,2004-05,48.41,24.59,554.0,3247397.66650391,EspiritoSanto,554.0,3247397.66650391,5,2004,EspiritoSanto,48.41,24.59
41,2004-06,91.578,22.65,208.0,3247397.66650391,EspiritoSanto,208.0,3247397.66650391,6,2004,EspiritoSanto,91.578,22.65
42,2004-07,39.16,22.18,122.0,3247397.66650391,EspiritoSanto,122.0,3247397.66650391,7,2004,EspiritoSanto,39.16,22.18
43,2004-08,24.954,22.94,63.0,3247397.66650391,EspiritoSanto,63.0,3247397.66650391,8,2004,EspiritoSanto,24.954,22.94
44,2004-09,18.762,23.8,27.0,3247397.66650391,EspiritoSanto,27.0,3247397.66650391,9,2004,EspiritoSanto,18.762,23.8
45,2004-10,9.427,26.05,24.0,3247397.66650391,EspiritoSanto,24.0,3247397.66650391,10,2004,EspiritoSanto,9.427,26.05
46,2004-11,14.952,26.57,35.0,3247397.66650391,EspiritoSanto,35.0,3247397.66650391,11,2004,EspiritoSanto,14.952,26.57
47,2004-12,18.436,27.28,77.0,3247397.66650391,EspiritoSanto,77.0,3247397.66650391,12,2004,EspiritoSanto,18.436,27.28
48,2005-01,64.631,26.65,154.0,3283835.18310547,EspiritoSanto,154.0,3283835.18310547,1,2005,EspiritoSanto,64.631,26.65
49,2005-02,81.765,26.28,350.0,3283835.18310547,EspiritoSanto,350.0,3283835.18310547,2,2005,EspiritoSanto,81.765,26.28
50,2005-03,101.521,26.35,489.0,3283835.18310547,EspiritoSanto,489.0,3283835.18310547,3,2005,EspiritoSanto,101.521,26.35
51,2005-04,32.933,25.39,471.0,3283835.18310547,EspiritoSanto,471.0,3283835.18310547,4,2005,EspiritoSanto,32.933,25.39
52,2005-05,79.921,24.01,517.0,3283835.18310547,EspiritoSanto,517.0,3283835.18310547,5,2005,EspiritoSanto,79.921,24.01
53,2005-06,51.142,23.19,314.0,3283835.18310547,EspiritoSanto,314.0,3283835.18310547,6,2005,EspiritoSanto,51.142,23.19
54,2005-07,24.877,22.25,135.0,3283835.18310547,EspiritoSanto,135.0,3283835.18310547,7,2005,EspiritoSanto,24.877,22.25
55,2005-08,29.433,22.54,86.0,3283835.18310547,EspiritoSanto,86.0,3283835.18310547,8,2005,EspiritoSanto,29.433,22.54
56,2005-09,14.117,24.55,47.0,3283835.18310547,EspiritoSanto,47.0,3283835.18310547,9,2005,EspiritoSanto,14.117,24.55
57,2005-10,9.35,25.95,78.0,3283835.18310547,EspiritoSanto,78.0,3283835.18310547,10,2005,EspiritoSanto,9.35,25.95
58,2005-11,12.458,27.14,44.0,3283835.18310547,EspiritoSanto,44.0,3283835.18310547,11,2005,EspiritoSanto,12.458,27.14
59,2005-12,85.184,25.7,31.0,3283835.18310547,EspiritoSanto,31.0,3283835.18310547,12,2005,EspiritoSanto,85.184,25.7
60,2006-01,11.396,26.57,440.0,3319826.86498685,EspiritoSanto,440.0,3319826.86498685,1,2006,EspiritoSanto,11.396,26.57
61,2006-02,96.289,25.91,1080.0,3319826.86498685,EspiritoSanto,1080.0,3319826.86498685,2,2006,EspiritoSanto,96.289,25.91
62,2006-03,119.197,25.39,1760.0,3319826.86498685,EspiritoSanto,1760.0,3319826.86498685,3,2006,EspiritoSanto,119.197,25.39
63,2006-04,109.246,24.64,2396.0,3319826.86498685,EspiritoSanto,2396.0,3319826.86498685,4,2006,EspiritoSanto,109.246,24.64
64,2006-05,63.542,23.84,2560.0,3319826.86498685,EspiritoSanto,2560.0,3319826.86498685,5,2006,EspiritoSanto,63.542,23.84
65,2006-06,53.349,22.41,845.0,3319826.86498685,EspiritoSanto,845.0,3319826.86498685,6,2006,EspiritoSanto,53.349,22.41
66,2006-07,37.722,21.99,366.0,3319826.86498685,EspiritoSanto,366.0,3319826.86498685,7,2006,EspiritoSanto,37.722,21.99
67,2006-08,19.046,22.88,199.0,3319826.86498685,EspiritoSanto,199.0,3319826.86498685,8,2006,EspiritoSanto,19.046,22.88
68,2006-09,13.167,24.36,92.0,3319826.86498685,EspiritoSanto,92.0,3319826.86498685,9,2006,EspiritoSanto,13.167,24.36
69,2006-10,15.322,26.02,104.0,3319826.86498685,EspiritoSanto,104.0,3319826.86498685,10,2006,EspiritoSanto,15.322,26.02
70,2006-11,19.147,26.53,136.0,3319826.86498685,EspiritoSanto,136.0,3319826.86498685,11,2006,EspiritoSanto,19.147,26.53
71,2006-12,16.164,27.37,116.0,3319826.86498685,EspiritoSanto,116.0,3319826.86498685,12,2006,EspiritoSanto,16.164,27.37
72,2007-01,19.411,27.54,556.0,3354460.03730701,EspiritoSanto,556.0,3354460.03730701,1,2007,EspiritoSanto,19.411,27.54
73,2007-02,204.152,25.34,835.0,3354460.03730701,EspiritoSanto,835.0,3354460.03730701,2,2007,EspiritoSanto,204.152,25.34
74,2007-03,60.033,24.52,1062.0,3354460.03730701,EspiritoSanto,1062.0,3354460.03730701,3,2007,EspiritoSanto,60.033,24.52
75,2007-04,49.98,25.33,1550.0,3354460.03730701,EspiritoSanto,1550.0,3354460.03730701,4,2007,EspiritoSanto,49.98,25.33
