location,time_period,horizon_distance,sample,forecast
LA-BK,201010,2,14,3.317349847758959
LA-BK,201010,2,15,7.070346934521533
LA-BK,201010,2,16,0.0
LA-BK,201010,2,17,145.37838488951914
LA-BK,201010,2,18,0.010758129209047451
LA-BK,201010,2,19,8.472781870833007
LA-BK,201010,2,20,2.4087344034152642
LA-BK,201010,2,21,0.0
LA-BK,201010,2,22,0.9509829893894872
LA-BK,201010,2,23,18.17531992308648
LA-BK,201010,2,24,0.4729682053400811
LA-BK,201010,2,25,2.8472374176687394
LA-BK,201010,2,26,1.883305495610741
LA-BK,201010,2,27,4.727687138029619
LA-BK,201010,2,28,3.8269740476451104
LA-BK,201010,2,29,2.3850273415377057
LA-BK,201010,2,30,0.9746900512670459
LA-BK,201010,2,31,11.309261159292697
LA-BK,201010,2,32,2.823530355791181
LA-BK,201010,2,33,0.48877291325845357
LA-BK,201010,2,34,1.4448024813572657
LA-BK,201010,2,35,0.018660483168233655
LA-BK,201010,2,36,15.078062953973644
LA-BK,201010,2,37,15.259817095034927
LA-BK,201010,2,38,18.183222277045665
LA-BK,201010,2,39,35.26128803201635
LA-BK,201010,2,40,8.950796654882412
LA-BK,201010,2,41,0.0
LA-BK,201010,2,42,0.0
LA-BK,201010,2,43,0.0028557752498612476
LA-BK,201010,2,44,3.301545139840587
LA-BK,201010,2,45,12.328509559065001
LA-BK,201010,2,46,0.9430806354303011
LA-BK,201010,2,47,3.333154555677332
LA-BK,201010,2,48,2.377124987578519
LA-BK,201010,2,49,91.67477964284274
LA-BK,201010,2,50,1.4527048353164522
LA-BK,201010,2,51,4.719784784070433
LA-BK,201010,2,52,0.0
LA-BK,201010,2,53,2.8867491874646705
LA-BK,201010,2,54,65.9055218814317
LA-BK,201010,2,55,0.0028557752498612476
LA-BK,201010,2,56,0.0
LA-BK,201010,2,57,0.4729682053400811
LA-BK,201010,2,58,5.197799568119839
LA-BK,201010,2,59,0.0
LA-BK,201010,2,60,0.0
LA-BK,201010,2,61,1.9149149114474857
LA-BK,201010,2,62,6.710867459859919
LA-BK,201010,2,63,7.070346934521533
LA-BK,201010,2,64,0.0
LA-BK,201010,2,65,12.75911021935929
LA-BK,201010,2,66,0.0
LA-BK,201010,2,67,3.842778755563483
LA-BK,201010,2,68,0.0
LA-BK,201010,2,69,3.333154555677332
LA-BK,201010,2,70,0.9746900512670459
LA-BK,201010,2,71,0.0
LA-BK,201010,2,72,1.883305495610741
LA-BK,201010,2,73,6.17753619809621
LA-BK,201010,2,74,0.9667876973078595
LA-BK,201010,2,75,27.38000967591122
LA-BK,201010,2,76,0.4729682053400811
LA-BK,201010,2,77,0.0028557752498612476
LA-BK,201010,2,78,0.010758129209047451
LA-BK,201010,2,79,0.0028557752498612476
LA-BK,201010,2,80,1.9070125574882995
LA-BK,201010,2,81,2.4087344034152642
LA-BK,201010,2,82,0.010758129209047451
LA-BK,201010,2,83,0.0028557752498612476
LA-BK,201010,2,84,0.0
LA-BK,201010,2,85,0.0
LA-BK,201010,2,86,0.0028557752498612476
LA-BK,201010,2,87,0.0028557752498612476
LA-BK,201010,2,88,0.0
LA-BK,201010,2,89,0.0028557752498612476
LA-BK,201010,2,90,0.49667526721763966
LA-BK,201010,2,91,0.0
LA-BK,201010,2,92,5.660009644250873
LA-BK,201010,2,93,0.0
LA-BK,201010,2,94,14.600048169924237
LA-BK,201010,2,95,3.842778755563483
LA-BK,201010,2,96,7.070346934521533
LA-BK,201010,2,97,17.420722750465558
LA-BK,201010,2,98,0.9667876973078595
LA-BK,201010,2,99,5.660009644250873
