location,time_period,horizon_distance,sample,forecast
LA-LP,201008,0,8,64.30106017028538
LA-LP,201008,0,9,165.650885922655
LA-LP,201008,0,10,395.8121019916288
LA-LP,201008,0,11,79.75950262645384
LA-LP,201008,0,12,137.331719763824
LA-LP,201008,0,13,24.652981849436173
LA-LP,201008,0,14,24.86893937119257
LA-LP,201008,0,15,104.90706694311805
LA-LP,201008,0,16,29.934430649194123
LA-LP,201008,0,17,93.10623954524843
LA-LP,201008,0,18,13.48407045677237
LA-LP,201008,0,19,33.866036145794396
LA-LP,201008,0,20,82.7012665509439
LA-LP,201008,0,21,204.78934256381763
LA-LP,201008,0,22,134.09006318897463
LA-LP,201008,0,23,47.36075201780579
LA-LP,201008,0,24,15.449873205072507
LA-LP,201008,0,25,353.9267418170419
LA-LP,201008,0,26,216.7961818314491
LA-LP,201008,0,27,64.41898458315812
LA-LP,201008,0,28,30.53836827819896
LA-LP,201008,0,29,110.15660262274928
LA-LP,201008,0,30,105.23909029796452
LA-LP,201008,0,31,22.077230564062383
LA-LP,201008,0,32,37.15370382105122
LA-LP,201008,0,33,83.36323709649378
LA-LP,201008,0,34,44.14707381915736
LA-LP,201008,0,35,29.60448345849072
LA-LP,201008,0,36,13.940029132560404
LA-LP,201008,0,37,108.81069406351733
LA-LP,201008,0,38,25.068940332885603
LA-LP,201008,0,39,54.666036482408906
LA-LP,201008,0,40,105.02105661206507
LA-LP,201008,0,41,730.7337585668296
LA-LP,201008,0,42,253.29047344997758
LA-LP,201008,0,43,572.3113917047817
LA-LP,201008,0,44,22.82914714628403
LA-LP,201008,0,45,73.17214545980256
LA-LP,201008,0,46,326.4554491851731
LA-LP,201008,0,47,22.305209901956403
LA-LP,201008,0,48,44.90500130944782
LA-LP,201008,0,49,62.39722508245602
LA-LP,201008,0,50,45.0749477307968
LA-LP,201008,0,51,253.70457335364435
LA-LP,201008,0,52,99.02168051435527
LA-LP,201008,0,53,29.610494366559525
LA-LP,201008,0,54,68.50457994104401
LA-LP,201008,0,55,101.29546298522664
LA-LP,201008,0,56,27.928627708555382
LA-LP,201008,0,57,111.19245529526691
LA-LP,201008,0,58,176.45006751663718
LA-LP,201008,0,59,84.57297093428613
LA-LP,201008,0,60,45.48489530617742
LA-LP,201008,0,61,239.29564638155344
LA-LP,201008,0,62,29.370493212527883
LA-LP,201008,0,63,217.85170822359547
LA-LP,201008,0,64,59.01961137052742
LA-LP,201008,0,65,118.80571948244126
LA-LP,201008,0,66,145.35099678245325
LA-LP,201008,0,67,25.068940332885603
LA-LP,201008,0,68,132.33420705436205
LA-LP,201008,0,69,55.45795325696916
LA-LP,201008,0,70,102.20738033680271
LA-LP,201008,0,71,36.40779814689839
LA-LP,201008,0,72,53.07411586107653
LA-LP,201008,0,73,33.280131240995985
LA-LP,201008,0,74,22.22520951727919
LA-LP,201008,0,75,75.92385407459415
LA-LP,201008,0,76,38.52759075648414
LA-LP,201008,0,77,90.89650089899091
LA-LP,201008,0,78,57.051732458084224
LA-LP,201008,0,79,121.15349142992103
LA-LP,201008,0,80,57.73173572784053
LA-LP,201008,0,81,264.66102679975677
LA-LP,201008,0,82,237.63989951996757
LA-LP,201008,0,83,730.0158312688777
LA-LP,201008,0,84,199.0158696398588
LA-LP,201008,0,85,16.697748655420796
LA-LP,201008,0,86,15.757852927643738
LA-LP,201008,0,87,75.00592581494926
LA-LP,201008,0,88,55.56593201784736
LA-LP,201008,0,89,183.4654049828755
LA-LP,201008,0,90,88.38064110994483
LA-LP,201008,0,91,129.80468445375607
LA-LP,201008,0,92,179.41150516075595
LA-LP,201008,0,93,206.16508807903324
LA-LP,201008,0,94,155.26394565255688
LA-LP,201008,0,95,486.225800770596
LA-LP,201008,0,96,79.94955793615232
LA-LP,201008,0,97,355.41210708855795
LA-LP,201008,0,98,9.284485429939474
LA-LP,201008,0,99,246.04486289734183
LA-LP,201009,1,0,25.916426473234374
LA-LP,201009,1,1,19.02710049208068
LA-LP,201009,1,2,566.5105412603496
LA-LP,201009,1,3,23.756633671310016
LA-LP,201009,1,4,951.1592367039264
LA-LP,201009,1,5,67.23434963595011
LA-LP,201009,1,6,44.240567213141425
LA-LP,201009,1,7,54.04761348650993
LA-LP,201009,1,8,18.383162670737235
LA-LP,201009,1,9,416.8320423760328
LA-LP,201009,1,10,67.83828726495494
LA-LP,201009,1,11,45.032483987701674
LA-LP,201009,1,12,33.10171036082168
LA-LP,201009,1,13,58.57922186818931
LA-LP,201009,1,14,47.94419337184768
LA-LP,201009,1,15,15.847411577702054
LA-LP,201009,1,16,26.332384956683804
LA-LP,201009,1,17,25.272488651890924
LA-LP,201009,1,18,167.37444155052737
LA-LP,201009,1,19,108.86211110101975
LA-LP,201009,1,20,613.947841097791
LA-LP,201009,1,21,402.7532801790057
LA-LP,201009,1,22,210.82232055918377
LA-LP,201009,1,23,110.02004051469626
LA-LP,201009,1,24,79.88906146885076
LA-LP,201009,1,25,72.53984206798329
LA-LP,201009,1,26,54.863573893345425
LA-LP,201009,1,27,87.70025045357508
LA-LP,201009,1,28,23.8925908083892
LA-LP,201009,1,29,9.146064742103771
LA-LP,201009,1,30,23.266685711252183
LA-LP,201009,1,31,37.733210431167365
LA-LP,201009,1,32,17.853214518340796
LA-LP,201009,1,33,130.0362111489624
LA-LP,201009,1,34,28.97611481059718
LA-LP,201009,1,35,36.019430653036494
LA-LP,201009,1,36,10.963888537187103
LA-LP,201009,1,37,32.44575072334061
LA-LP,201009,1,38,36.383367128009695
LA-LP,201009,1,39,121.72305238804263
LA-LP,201009,1,40,13.043680954434251
LA-LP,201009,1,41,121.92097718559259
LA-LP,201009,1,42,40.6229523471812
LA-LP,201009,1,43,206.5147567714727
LA-LP,201009,1,44,43.448650438581176
LA-LP,201009,1,45,101.05507444458155
LA-LP,201009,1,46,224.25299260658133
LA-LP,201009,1,47,71.73590347728542
LA-LP,201009,1,48,35.59746126151825
LA-LP,201009,1,49,48.06025920493775
LA-LP,201009,1,50,115.02170555244433
LA-LP,201009,1,51,458.0861392984951
LA-LP,201009,1,52,68.97009688221316
LA-LP,201009,1,53,194.285949074016
LA-LP,201009,1,54,19.63103812108552
LA-LP,201009,1,55,15.15746265595119
LA-LP,201009,1,56,40.730931108059394
LA-LP,201009,1,57,1193.8701323465073
LA-LP,201009,1,58,377.74396674792405
LA-LP,201009,1,59,101.60884864489284
LA-LP,201009,1,60,283.5452180145116
LA-LP,201009,1,61,372.43432198760473
LA-LP,201009,1,62,54.12761387118715
LA-LP,201009,1,63,384.706629452605
LA-LP,201009,1,64,342.2954734539078
LA-LP,201009,1,65,182.15681548086525
LA-LP,201009,1,66,61.826889351107525
LA-LP,201009,1,67,127.06231651998523
LA-LP,201009,1,68,26.890311485281227
LA-LP,201009,1,69,171.19620970646676
LA-LP,201009,1,70,165.51475898332276
LA-LP,201009,1,71,51.14191501043274
LA-LP,201009,1,72,125.01050247893907
LA-LP,201009,1,73,93.82377945658683
LA-LP,201009,1,74,33.68761526562009
LA-LP,201009,1,75,113.13568560446103
LA-LP,201009,1,76,10.58191933800747
LA-LP,201009,1,77,100.01299327963471
LA-LP,201009,1,78,198.0695756173995
LA-LP,201009,1,79,38.73714998355827
LA-LP,201009,1,80,50.476009720957116
LA-LP,201009,1,81,155.26148210180037
LA-LP,201009,1,82,129.30626203487293
LA-LP,201009,1,83,298.0196122222783
LA-LP,201009,1,84,51.119947542300565
LA-LP,201009,1,85,26.058394518382368
LA-LP,201009,1,86,6.8382929869626095
LA-LP,201009,1,87,14.673525603962169
LA-LP,201009,1,88,74.62564539329924
LA-LP,201009,1,89,15.921401054310456
LA-LP,201009,1,90,55.927404942064044
LA-LP,201009,1,91,58.94709308708824
LA-LP,201009,1,92,90.9079177441547
LA-LP,201009,1,93,108.11227068294116
LA-LP,201009,1,94,78.76512133944404
LA-LP,201009,1,95,16.975286451034524
LA-LP,201009,1,96,42.05279603501609
LA-LP,201009,1,97,167.35433266217785
LA-LP,201009,1,98,105.16864817866843
LA-LP,201009,1,99,15.989379622850048
LA-LP,201010,2,0,18.82110187241848
LA-LP,201010,2,1,70.87001047621641
LA-LP,201010,2,2,88.93218259395965
LA-LP,201010,2,3,14.05156850085054
LA-LP,201010,2,4,598.4581515246765
LA-LP,201010,2,5,81.43083191158924
LA-LP,201010,2,6,27.100271349068453
LA-LP,201010,2,7,44.20659117897127
LA-LP,201010,2,8,97.30337427142445
LA-LP,201010,2,9,25.180479701175738
LA-LP,201010,2,10,43.99456840114062
LA-LP,201010,2,11,17.607215706339993
LA-LP,201010,2,12,43.90462236446885
LA-LP,201010,2,13,58.45715837713006
LA-LP,201010,2,14,32.273741387948206
LA-LP,201010,2,15,20.14296679937517
LA-LP,201010,2,16,22.14876974001391
LA-LP,201010,2,17,15.179443374183009
LA-LP,201010,2,18,38.92907712313907
LA-LP,201010,2,19,23.470634666970604
LA-LP,201010,2,20,30.54793979367971
LA-LP,201010,2,21,38.30918293407086
LA-LP,201010,2,22,46.452395273641656
LA-LP,201010,2,23,75.90938195779965
LA-LP,201010,2,24,62.41674224993132
LA-LP,201010,2,25,17.835195044234005
LA-LP,201010,2,26,170.38627345779972
LA-LP,201010,2,27,69.334046607286
LA-LP,201010,2,28,27.442240355909483
LA-LP,201010,2,29,40.61094378114322
LA-LP,201010,2,30,12.877682527110654
LA-LP,201010,2,31,13.407630679507093
LA-LP,201010,2,32,21.054884150951242
LA-LP,201010,2,33,52.32182514234108
LA-LP,201010,2,34,21.954779686389692
LA-LP,201010,2,35,112.24181422719104
LA-LP,201010,2,36,64.53861102366014
LA-LP,201010,2,37,25.396437222932132
LA-LP,201010,2,38,54.393530487376346
LA-LP,201010,2,39,28.622137237718178
LA-LP,201010,2,40,13.709599494009513
LA-LP,201010,2,41,76.38544952193718
LA-LP,201010,2,42,176.03351731231356
LA-LP,201010,2,43,259.6055422059567
LA-LP,201010,2,44,9.885972758287439
LA-LP,201010,2,45,116.25156152868584
LA-LP,201010,2,46,42.354778099618144
LA-LP,201010,2,47,99.21322026732261
LA-LP,201010,2,48,128.70834856403653
LA-LP,201010,2,49,15.595401857632437
LA-LP,201010,2,50,130.81611935748467
LA-LP,201010,2,51,28.58213704537957
LA-LP,201010,2,52,25.54441617614894
LA-LP,201010,2,53,86.1245172267661
LA-LP,201010,2,54,39.033121140091524
LA-LP,201010,2,55,18.82110187241848
LA-LP,201010,2,56,40.57094358880461
LA-LP,201010,2,57,61.86089188547696
LA-LP,201010,2,58,169.9761082980587
LA-LP,201010,2,59,38.429183511086684
LA-LP,201010,2,60,102.84285694942048
LA-LP,201010,2,61,205.4188082683666
LA-LP,201010,2,62,13.025661480327459
LA-LP,201010,2,63,294.9580785552324
LA-LP,201010,2,64,33.27167003227029
LA-LP,201010,2,65,133.72782874163067
LA-LP,201010,2,66,21.532810294871457
LA-LP,201010,2,67,22.364727261770312
LA-LP,201010,2,68,17.037267361604947
LA-LP,201010,2,69,134.46378876378895
LA-LP,201010,2,70,22.296748693230718
LA-LP,201010,2,71,18.855091156688275
LA-LP,201010,2,72,55.05550103292623
LA-LP,201010,2,73,15.111464805643415
LA-LP,201010,2,74,45.96244731358382
LA-LP,201010,2,75,16.655298162425314
LA-LP,201010,2,76,71.42192609674501
LA-LP,201010,2,77,23.3966451903622
LA-LP,201010,2,78,28.57612613731076
LA-LP,201010,2,79,93.79974907441122
LA-LP,201010,2,80,27.32223977889366
LA-LP,201010,2,81,458.289217916772
LA-LP,201010,2,82,80.49902325602406
LA-LP,201010,2,83,602.3959855137059
LA-LP,201010,2,84,21.766800540834282
LA-LP,201010,2,85,20.364935229200377
LA-LP,201010,2,86,37.67125602079623
LA-LP,201010,2,87,24.866489070535692
LA-LP,201010,2,88,208.7282258273952
LA-LP,201010,2,89,40.33094243477297
LA-LP,201010,2,90,14.353537315352959
LA-LP,201010,2,91,23.726592381065604
LA-LP,201010,2,92,28.15415674579252
LA-LP,201010,2,93,12.951672003719057
LA-LP,201010,2,94,23.58462433591761
LA-LP,201010,2,95,92.59788472447036
LA-LP,201010,2,96,22.222759216622315
LA-LP,201010,2,97,30.01198073321446
LA-LP,201010,2,98,37.67125602079623
LA-LP,201010,2,99,74.05756887844652
LA-OU,201008,0,0,89.17374458377061
LA-OU,201008,0,1,580.2377570577186
LA-OU,201008,0,2,54.48918968811358
LA-OU,201008,0,3,20.544529558540567
LA-OU,201008,0,4,14.82908955112676
LA-OU,201008,0,5,53.019345807940084
LA-OU,201008,0,6,146.2541551813003
LA-OU,201008,0,7,161.4825421354317
LA-OU,201008,0,8,153.2373619430515
LA-OU,201008,0,9,47.153850683166404
LA-OU,201008,0,10,26.789917718350814
LA-OU,201008,0,11,22.772300929004516
LA-OU,201008,0,12,164.1181849171332
LA-OU,201008,0,13,28.179761213847094
LA-OU,201008,0,14,121.95260581181562
LA-OU,201008,0,15,13.387224047154252
LA-OU,201008,0,16,56.31302439126572
LA-OU,201008,0,17,223.1803548230264
LA-OU,201008,0,18,224.01019562578216
LA-OU,201008,0,19,18.224735987261784
LA-OU,201008,0,20,11.56940025207092
LA-OU,201008,0,21,9.261628496929758
LA-OU,201008,0,22,437.20170175501346
LA-OU,201008,0,23,31.58742946611974
LA-OU,201008,0,24,24.21416643297703
LA-OU,201008,0,25,17.928778080828174
LA-OU,201008,0,26,14.259141206391718
LA-OU,201008,0,27,30.81748015969167
LA-OU,201008,0,28,374.321916021467
LA-OU,201008,0,29,38.794680821839215
LA-OU,201008,0,30,196.44709837745893
LA-OU,201008,0,31,423.27299467534624
LA-OU,201008,0,32,111.0415107130295
LA-OU,201008,0,33,92.91343619088974
LA-OU,201008,0,34,71.60753133415402
LA-OU,201008,0,35,106.90389334666737
LA-OU,201008,0,36,71.05146338533928
LA-OU,201008,0,37,59.63260518664927
LA-OU,201008,0,38,74.0831733465011
LA-OU,201008,0,39,50.03157078304261
LA-OU,201008,0,40,48.51178105853596
LA-OU,201008,0,41,93.1913613731169
LA-OU,201008,0,42,539.3517489385157
LA-OU,201008,0,43,13.427224239492858
LA-OU,201008,0,44,217.22928357422745
LA-OU,201008,0,45,8.999659874765944
LA-OU,201008,0,46,119.26679960142056
LA-OU,201008,0,47,119.05084207966416
LA-OU,201008,0,48,29.439658480333
LA-OU,201008,0,49,76.30307522911356
LA-OU,201008,0,50,77.69892963267866
LA-OU,201008,0,51,48.36380210531915
LA-OU,201008,0,52,461.6833607822021
LA-OU,201008,0,53,6.765877596233183
LA-OU,201008,0,54,105.86618209436706
LA-OU,201008,0,55,71.60753133415402
LA-OU,201008,0,56,65.80608003399419
LA-OU,201008,0,57,158.92274741012125
LA-OU,201008,0,58,18.1967576110608
LA-OU,201008,0,59,53.50929376799792
LA-OU,201008,0,60,194.02555453773118
LA-OU,201008,0,61,7.597794563132042
LA-OU,201008,0,62,38.4927120073368
LA-OU,201008,0,63,77.54493977139305
LA-OU,201008,0,64,38.07675352388737
LA-OU,201008,0,65,52.98535652367028
LA-OU,201008,0,66,470.81969668472766
LA-OU,201008,0,67,109.85560292315199
LA-OU,201008,0,68,33.337274692663485
LA-OU,201008,0,69,64.82618411387853
LA-OU,201008,0,70,93.91529957913758
LA-OU,201008,0,71,26.789917718350814
LA-OU,201008,0,72,30.743490683083262
LA-OU,201008,0,73,26.90390738729782
LA-OU,201008,0,74,21.188467379884017
LA-OU,201008,0,75,23.746185941051372
LA-OU,201008,0,76,74.1832826195278
LA-OU,201008,0,77,72.43944830105288
LA-OU,201008,0,78,16.036964809136443
LA-OU,201008,0,79,22.316342253216483
LA-OU,201008,0,80,47.87177798111826
LA-OU,201008,0,81,71.05747429340808
LA-OU,201008,0,82,98.09084097369522
LA-OU,201008,0,83,199.80066845711232
LA-OU,201008,0,84,281.86492544238644
LA-OU,201008,0,85,47.479863129944064
LA-OU,201008,0,86,175.40130356310436
LA-OU,201008,0,87,229.8879301510538
LA-OU,201008,0,88,111.56960028564326
LA-OU,201008,0,89,373.779946052933
LA-OU,201008,0,90,40.042556272187504
LA-OU,201008,0,91,60.70659947172284
LA-OU,201008,0,92,8.885670205818935
LA-OU,201008,0,93,70.46763464468393
LA-OU,201008,0,94,40.79654901855221
LA-OU,201008,0,95,71.87343470024356
LA-OU,201008,0,96,18.79468433199683
LA-OU,201008,0,97,231.51548105207831
LA-OU,201008,0,98,40.870538495160616
LA-OU,201008,0,99,12.595307272593999
LA-OU,201009,1,0,48.18139979279455
LA-OU,201009,1,1,201.76833087887792
LA-OU,201009,1,2,205.08004218640994
LA-OU,201009,1,3,8.811246654172535
LA-OU,201009,1,4,41.25207361930225
LA-OU,201009,1,5,106.73766517856653
LA-OU,201009,1,6,61.37207068616047
LA-OU,201009,1,7,186.8534993866658
LA-OU,201009,1,8,14.634665422464543
LA-OU,201009,1,9,24.133731973261817
LA-OU,201009,1,10,15.58658296637922
LA-OU,201009,1,11,27.701400994888886
LA-OU,201009,1,12,192.8450059965241
LA-OU,201009,1,13,9.341194806568973
LA-OU,201009,1,14,40.60813579795881
LA-OU,201009,1,15,10.47508058797025
LA-OU,201009,1,16,90.19320662118689
LA-OU,201009,1,17,125.24585032010326
LA-OU,201009,1,18,227.72540952558805
LA-OU,201009,1,19,77.94035529145496
LA-OU,201009,1,20,14.674665614803148
LA-OU,201009,1,21,43.769791988131004
LA-OU,201009,1,22,270.09164234567976
LA-OU,201009,1,23,807.1291216849644
LA-OU,201009,1,24,56.38657979283613
LA-OU,201009,1,25,41.51404224146607
LA-OU,201009,1,26,21.79197093385086
LA-OU,201009,1,27,60.96813401884866
LA-OU,201009,1,28,63.76377756990459
LA-OU,201009,1,29,17.244405992108128
LA-OU,201009,1,30,26.629482873958395
LA-OU,201009,1,31,50.243159485835264
LA-OU,201009,1,32,117.97247897562687
LA-OU,201009,1,33,13.386789972116254
LA-OU,201009,1,34,7.677360872771257
LA-OU,201009,1,35,8.811246654172535
LA-OU,201009,1,36,33.9967349990323
LA-OU,201009,1,37,17.854354529181776
LA-OU,201009,1,38,61.354037961954035
LA-OU,201009,1,39,415.96541755592244
LA-OU,201009,1,40,58.02243535043286
LA-OU,201009,1,41,162.26823151124552
LA-OU,201009,1,42,326.2941248759032
LA-OU,201009,1,43,48.82533761413801
LA-OU,201009,1,44,19.78015708514331
LA-OU,201009,1,45,6.315495753475961
LA-OU,201009,1,46,105.3857457112658
LA-OU,201009,1,47,8.623267508617124
LA-OU,201009,1,48,12.480883528608993
LA-OU,201009,1,49,207.27382427260412
LA-OU,201009,1,50,188.87962880001442
LA-OU,201009,1,51,105.66760563741872
LA-OU,201009,1,52,221.0584871429803
LA-OU,201009,1,53,19.03425141099047
LA-OU,201009,1,54,29.233212535533163
LA-OU,201009,1,55,30.077151318569644
LA-OU,201009,1,56,64.2678235102431
LA-OU,201009,1,57,165.03589668610044
LA-OU,201009,1,58,93.71694070654961
LA-OU,201009,1,59,219.20853264340985
LA-OU,201009,1,60,100.1482318477722
LA-OU,201009,1,61,7.979329687273678
LA-OU,201009,1,62,157.83465623844978
LA-OU,201009,1,63,587.5826076396223
LA-OU,201009,1,64,51.77497102647955
LA-OU,201009,1,65,84.17186305534491
LA-OU,201009,1,66,114.56481072335421
LA-OU,201009,1,67,39.30823833913429
LA-OU,201009,1,68,119.29040915865781
LA-OU,201009,1,69,22.213940325369098
LA-OU,201009,1,70,237.49245560661794
LA-OU,201009,1,71,60.74015468095464
LA-OU,201009,1,72,33.16481803213344
LA-OU,201009,1,73,22.213940325369098
LA-OU,201009,1,74,127.41952351794791
LA-OU,201009,1,75,32.908860318038435
LA-OU,201009,1,76,32.07093244307077
LA-OU,201009,1,77,22.58989861647992
LA-OU,201009,1,78,81.1121747179821
LA-OU,201009,1,79,44.595698046961054
LA-OU,201009,1,80,15.05062390591397
LA-OU,201009,1,81,711.7044649693357
LA-OU,201009,1,82,20.384094714148148
LA-OU,201009,1,83,9.643163621071395
LA-OU,201009,1,84,21.216011681047007
LA-OU,201009,1,85,130.10532972834298
LA-OU,201009,1,86,45.35963644532032
LA-OU,201009,1,87,147.28749761463686
LA-OU,201009,1,88,150.25538133554522
LA-OU,201009,1,89,93.14699236181457
LA-OU,201009,1,90,819.0078733033681
LA-OU,201009,1,91,29.661192835120215
LA-OU,201009,1,92,75.48066983917126
LA-OU,201009,1,93,243.50428868918613
LA-OU,201009,1,94,6.959433574819408
LA-OU,201009,1,95,156.93246695450787
LA-OU,201009,1,96,7.979329687273678
LA-OU,201009,1,97,84.87175762909033
LA-OU,201009,1,98,41.52398789346063
LA-OU,201009,1,99,10.669070641594473
LA-OU,201010,2,0,86.23754843313486
LA-OU,201010,2,1,695.3599983144727
LA-OU,201010,2,2,64.61972910990218
LA-OU,201010,2,3,60.855993870507824
LA-OU,201010,2,4,23.311751599181008
LA-OU,201010,2,5,81.35009064869418
LA-OU,201010,2,6,40.82801900446445
LA-OU,201010,2,7,47.67734479327953
LA-OU,201010,2,8,32.53682771167685
LA-OU,201010,2,9,52.54491127373112
LA-OU,201010,2,10,10.337038227571496
LA-OU,201010,2,11,182.9121567632548
LA-OU,201010,2,12,31.03299454723356
LA-OU,201010,2,13,13.13475794277049
LA-OU,201010,2,14,23.653720606022034
LA-OU,201010,2,15,15.220561268086445
LA-OU,201010,2,16,62.943873359966844
LA-OU,201010,2,17,88.9113328273923
LA-OU,201010,2,18,87.66345737704401
LA-OU,201010,2,19,38.54822562552427
LA-OU,201010,2,20,7.083359836584465
LA-OU,201010,2,21,38.53827997352971
LA-OU,201010,2,22,23.511752560874044
LA-OU,201010,2,23,435.9133829781121
LA-OU,201010,2,24,6.855380498690448
LA-OU,201010,2,25,21.163980613394273
LA-OU,201010,2,26,319.19648421730767
LA-OU,201010,2,27,28.6912335078226
LA-OU,201010,2,28,106.64355775443212
LA-OU,201010,2,29,12.262840783533026
LA-OU,201010,2,30,32.098901760095245
LA-OU,201010,2,31,100.35816940228328
LA-OU,201010,2,32,131.46696820410136
LA-OU,201010,2,33,12.872789320606675
LA-OU,201010,2,34,20.4340314993048
LA-OU,201010,2,35,40.400038704877396
LA-OU,201010,2,36,10.035069413069076
LA-OU,201010,2,37,56.202526332029954
LA-OU,201010,2,38,45.769574961524434
LA-OU,201010,2,39,15.978488758376901
LA-OU,201010,2,40,55.194652035713304
LA-OU,201010,2,41,206.39381098197828
LA-OU,201010,2,42,78.67029534636794
LA-OU,201010,2,43,14.912581545515215
LA-OU,201010,2,44,20.104084308601397
LA-OU,201010,2,45,7.083359836584465
LA-OU,201010,2,46,67.79941802428081
LA-OU,201010,2,47,26.725430759522464
LA-OU,201010,2,48,6.02346353179159
LA-OU,201010,2,49,47.92335685537998
LA-OU,201010,2,50,28.697244415891408
LA-OU,201010,2,51,37.864287611842215
LA-OU,201010,2,52,71.73703442894988
LA-OU,201010,2,53,20.662010837198817
LA-OU,201010,2,54,6.969370167637456
LA-OU,201010,2,55,13.972685817738158
LA-OU,201010,2,56,15.442529697911652
LA-OU,201010,2,57,101.51795739574247
LA-OU,201010,2,58,6.855380498690448
LA-OU,201010,2,59,49.89517051174893
LA-OU,201010,2,60,106.83153689998755
LA-OU,201010,2,61,12.906778604876472
LA-OU,201010,2,62,6.855380498690448
LA-OU,201010,2,63,35.472580728098094
LA-OU,201010,2,64,44.4576556865623
LA-OU,201010,2,65,50.009160180695936
LA-OU,201010,2,66,59.20625791699079
LA-OU,201010,2,67,45.769574961524434
LA-OU,201010,2,68,141.06406786378227
LA-OU,201010,2,69,76.80853661502026
LA-OU,201010,2,70,211.53908506029666
LA-OU,201010,2,71,13.214758327447704
LA-OU,201010,2,72,17.824290929661217
LA-OU,201010,2,73,29.113202899340838
LA-OU,201010,2,74,13.85869614879115
LA-OU,201010,2,75,99.90013456235218
LA-OU,201010,2,76,100.91817209502378
LA-OU,201010,2,77,19.796104586030165
LA-OU,201010,2,78,79.15630856250002
LA-OU,201010,2,79,20.54802116825181
LA-OU,201010,2,80,9.807090075175058
LA-OU,201010,2,81,713.1902563503961
LA-OU,201010,2,82,97.08853445123289
LA-OU,201010,2,83,46.82739510217424
LA-OU,201010,2,84,51.217035438705615
LA-OU,201010,2,85,73.67879354497478
LA-OU,201010,2,86,10.109058889677478
LA-OU,201010,2,87,16.76439462486834
LA-OU,201010,2,88,81.00812164185314
LA-OU,201010,2,89,180.67236357665325
LA-OU,201010,2,90,106.59962281816779
LA-OU,201010,2,91,41.4379675415381
LA-OU,201010,2,92,10.565017565465514
LA-OU,201010,2,93,86.95154098716098
LA-OU,201010,2,94,13.624705902828321
LA-OU,201010,2,95,38.99817339324349
LA-OU,201010,2,96,13.972685817738158
LA-OU,201010,2,97,113.84873294600855
LA-OU,201010,2,98,27.107399958702096
LA-OU,201010,2,99,21.379938135150667
LA-PH,201008,0,0,0.0
LA-PH,201008,0,1,0.0
LA-PH,201008,0,2,1.0582211712197074
LA-PH,201008,0,3,0.0
LA-PH,201008,0,4,0.41428334987626053
LA-PH,201008,0,5,0.0
LA-PH,201008,0,6,0.41428334987626053
LA-PH,201008,0,7,2.4940757671234057
LA-PH,201008,0,8,0.0
LA-PH,201008,0,9,1.5881693236161454
LA-PH,201008,0,10,0.0
LA-PH,201008,0,11,1.4741796546691364
LA-PH,201008,0,12,0.0
LA-PH,201008,0,13,0.0
LA-PH,201008,0,14,1.6621588002245478
LA-PH,201008,0,15,0.8302418333256896
LA-PH,201008,0,16,0.0
LA-PH,201008,0,17,0.41428334987626053
LA-PH,201008,0,18,0.0
LA-PH,201008,0,19,0.0
LA-PH,201008,0,20,0.8302418333256896
LA-PH,201008,0,21,0.0
LA-PH,201008,0,22,0.0
LA-PH,201008,0,23,0.0
LA-PH,201008,0,24,1.0582211712197074
LA-PH,201008,0,25,0.0
LA-PH,201008,0,26,0.5282730188232694
LA-PH,201008,0,27,1.0582211712197074
LA-PH,201008,0,28,3.741951217471693
LA-PH,201008,0,29,0.5282730188232694
LA-PH,201008,0,30,0.0
LA-PH,201008,0,31,0.0
LA-PH,201008,0,32,0.5282730188232694
LA-PH,201008,0,33,0.0
LA-PH,201008,0,34,0.0
LA-PH,201008,0,35,0.0
LA-PH,201008,0,36,0.5282730188232694
LA-PH,201008,0,37,0.0
LA-PH,201008,0,38,1.0582211712197074
LA-PH,201008,0,39,0.0
LA-PH,201008,0,40,0.0
LA-PH,201008,0,41,21.196250962284346
LA-PH,201008,0,42,1.5881693236161454
LA-PH,201008,0,43,0.0
LA-PH,201008,0,44,0.0
LA-PH,201008,0,45,0.0
LA-PH,201008,0,46,1.4741796546691364
LA-PH,201008,0,47,1.0582211712197074
LA-PH,201008,0,48,0.0
LA-PH,201008,0,49,0.0
LA-PH,201008,0,50,0.8302418333256896
LA-PH,201008,0,51,1.0582211712197074
LA-PH,201008,0,52,0.5282730188232694
LA-PH,201008,0,53,1.0582211712197074
LA-PH,201008,0,54,0.0
LA-PH,201008,0,55,5.2978063903912105
LA-PH,201008,0,56,0.0
LA-PH,201008,0,57,0.0
LA-PH,201008,0,58,2.118117476012583
LA-PH,201008,0,59,0.41428334987626053
LA-PH,201008,0,60,0.0
LA-PH,201008,0,61,0.0
LA-PH,201008,0,62,0.0
LA-PH,201008,0,63,7.605578145532374
LA-PH,201008,0,64,0.0
LA-PH,201008,0,65,0.8302418333256896
LA-PH,201008,0,66,3.4399824029692723
LA-PH,201008,0,67,1.0582211712197074
LA-PH,201008,0,68,0.0
LA-PH,201008,0,69,0.0
LA-PH,201008,0,70,1.7761484691715568
LA-PH,201008,0,71,2.4940757671234057
LA-PH,201008,0,72,0.41428334987626053
LA-PH,201008,0,73,0.0
LA-PH,201008,0,74,0.41428334987626053
LA-PH,201008,0,75,0.0
LA-PH,201008,0,76,0.0
LA-PH,201008,0,77,5.2978063903912105
LA-PH,201008,0,78,0.0
LA-PH,201008,0,79,8.477495304769837
